queue_id	signal_id	bulk_translation_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action	batch_id	review_priority	source_review_role	shards	queries	source_path	source_line
BTR-00638	LIMEN-SIGNAL-AFB6990C36CD7D88	source_surface_only_no_case	es	https://www.gacetaoficial.gob.cu/es/search/node/inteligencia%20artificial	Gaceta Oficial search: inteligencia artificial	Spanish official-gazette search surface is local negative evidence; row says no AI-specific governance/procurement rules surfaced.	negative search-surface only; no claim of absence beyond this local first-pass search	Keep as bounded negative-evidence context; rerun targeted original-source search only if needed	20260616T125003Z-lane4-23de1c08	P2_article_relevance_review	official_gazette_search_page	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	1990
BTR-00639	LIMEN-SIGNAL-B02A4C689ED7B34B	source_surface_only_no_case	fr	https://sgg.gouv.bj/doc/loi-2017-20/	Digital Code articles 406-408 declaration simplification/authorization/exemptions	Benin official law page is a context anchor for personal-data processing procedures, not a standalone AI regulatory sandbox.	legal-source context only; no AI sandbox, legality, compliance, or policy-effect finding	Retain only as cited context; do not promote as AI sandbox evidence	20260616T125003Z-lane4-23de1c08	P2_article_relevance_review	official_non_english_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_SOURCE_REFRESH.csv	28
BTR-00647	LIMEN-SIGNAL-B46A6748FAD5F2F3	source_surface_only_no_case	es	https://www.gacetaoficial.gob.cu/es/ley-149-de-2022-de-asamblea-nacional-del-poder-popular	Ley 149 de 2022 - Gaceta Oficial de la Republica de Cuba / Ministerio de Justicia	Spanish legal-source row supports data-protection transparency/automated-processing context but explicitly says it is not a public algorithm register.	General statutory source-surface only; no algorithm-register, legal, or rights finding.	Keep only as adjacent data-protection context unless original legal provisions are separately reviewed.	20260616T125112Z-lane1-32243446	P2_article_relevance_review	official_legal_source	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_SOURCE_PACK.csv	234
BTR-00649	LIMEN-SIGNAL-B7343687FAD7BD17	source_surface_only_no_case	ca	https://www.bopa.ad/bopa/033119/Pagines/CGL20211115_08_58_32.aspx	Llei 29/2021 qualificada de protecció de dades personals	Catalan statute row names automated-decision/profiling transparency and DPIA context, but local note caps it as general data-protection evidence.	General data-protection statutory surface only; no AI-system approval or legal finding.	Retain only as adjacent supervisory/DPIA context with translation-aware legal review before quoting.	20260616T125112Z-lane1-32243446	P2_article_relevance_review	official_non_english_source	public-sector	automated decision	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_SOURCE_REFRESH.csv	5
BTR-00650	LIMEN-SIGNAL-B75D2BE97FF1AAF9	source_surface_only_no_case	ru/kk	https://adilet.zan.kz/rus/docs/U2200001021	Kazakhstan Concept for financial sector development to 2030 - regulatory sandbox reference	Russian/Kazakh official-source row is financial-sector sandbox context and local note says no public AI regulatory sandbox regime was identified.	Adjacent financial sandbox source-surface only; no AI sandbox or maturity claim.	Do not promote as AI-sandbox evidence; keep only as adjacent context.	20260616T125112Z-lane1-32243446	P2_article_relevance_review	official_non_english_source	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_15_SOURCE_REFRESH.csv	123
BTR-00651	LIMEN-SIGNAL-B9649F13C3397027	source_surface_only_no_case	sk	https://data.slovensko.sk/	Národný katalóg otvorených dát	Slovak official data portal is open-data infrastructure; local note explicitly says it is not an algorithm register.	Open-data portal source-surface only; no AI/algorithm-system register claim.	Do not substitute for an algorithm register; revisit only if a specific AI register source appears.	20260616T125112Z-lane1-32243446	P2_article_relevance_review	translation_sensitive_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_17_SOURCE_REFRESH.csv	12
BTR-00656	LIMEN-SIGNAL-BBDAA5DD2103E695	source_surface_only_no_case	en	https://au.int/en/node/44004	African Union Continental Artificial Intelligence Strategy	English AU strategy landing page is a direct official strategy surface, but this translation batch row contains no concrete edge-case claim.	Official strategy source-surface only; no national implementation, compliance, or case finding.	Retain as high-level strategy context; do not promote without specific claim extraction.	20260616T125112Z-lane1-32243446	P2_article_relevance_review	official_multilingual_source	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/african-multilingual-language-history.jsonl	247
BTR-00657	LIMEN-SIGNAL-BC39577727CA3589	source_surface_only_no_case	nl	https://www.pianoo.nl/nl	PIANOo Expertisecentrum Aanbesteden	Named Dutch public procurement expertise surface; local row gives infrastructure context only and no AI-procurement case.	source-surface/context only; no procurement-control or jurisdiction claim	retain as context or seek direct Dutch AI-procurement source before extraction	20260616T125240Z-lane3-32f169ad	P2_article_relevance_review	direct_source_surface	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	1890
BTR-00663	LIMEN-SIGNAL-BEE43A6C391AA661	source_surface_only_no_case	ru	https://pravo.by/document/?guid=3871&p0=Pd1700008	Pravo.by Decree No. 8 On Development of the Digital Economy	Concrete Belarus legal portal surface checked as sandbox-adjacent; local row says no official AI sandbox/register identified.	negative/context source-surface only; no sandbox claim	retain as checked negative context, not extraction candidate	20260616T125240Z-lane3-32f169ad	P2_article_relevance_review	translation_sensitive_official_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	1129
BTR-00668	LIMEN-SIGNAL-C0D2EFA79D5C5E07	source_surface_only_no_case	no	https://lovdata.no/dokument/NL/lov/2016-06-17-73	Lov om offentlige anskaffelser (anskaffelsesloven)	Norwegian procurement statute surface hardens territorial context but local row says it is not AI-procurement control evidence.	procurement baseline context only; no AI procurement governance claim	retain as context; use Digdir GenAI procurement guidance for AI-specific review if needed	20260616T125240Z-lane3-32f169ad	P2_article_relevance_review	named_official_non_english_surface	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_13_SOURCE_REFRESH.csv	255
BTR-00669	LIMEN-SIGNAL-C16EB771E0C68A66	source_surface_only_no_case	et	https://mkm.ee/uudised/riik-panustab-2022-2023-krattide-kasutuselevottu-ule-20-miljoni-euro	Riik panustab 2022-2023 krattide kasutuselevõttu üle 20 miljoni euro	Official Estonian ministry news shows funded AI adoption programme but local row says not a formal AI Act sandbox.	public-sector AI programme context only; no regulatory-sandbox claim	retain as contextual experimentation evidence only	20260616T125240Z-lane3-32f169ad	P2_article_relevance_review	translation_sensitive_official_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_SOURCE_PACK.csv	320
BTR-00670	LIMEN-SIGNAL-C1DFDBC5BEF3BB9C	source_surface_only_no_case	es	https://www.gacetaoficial.gob.cu/es/decreto-ley-no-304-de-la-contratacion-economica	Decreto-Ley No. 304 De la Contratación Económica	Cuban gazette legal surface is general contracting context; local row found no AI procurement governance.	general legal/procurement context only; no AI procurement claim	retain with warning or drop from AI-procurement extraction queue	20260616T125240Z-lane3-32f169ad	P2_article_relevance_review	translation_sensitive_official_surface	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_8_SOURCE_REFRESH.csv	106
BTR-00671	LIMEN-SIGNAL-C1F6FDA44848A9E4	source_surface_only_no_case	ru	https://pravo.by/document/?guid=3871&p0=H11200419	Belarus Law On Public Procurement of Goods Works and Services	Belarus public-procurement legal portal surface checked; local row says no AI-specific procurement controls found.	public-procurement baseline only; no AI procurement governance claim	retain as checked context, not parent-source extraction	20260616T125240Z-lane3-32f169ad	P2_article_relevance_review	translation_sensitive_official_surface	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_SOURCE_PACK.csv	115
BTR-00673	LIMEN-SIGNAL-C288AF220D2D15FF	source_surface_only_no_case	fr	https://www.economie.gouv.fr/daj/commande-publique	Ministère de l’Économie / DAJ - Commande publique	Official French procurement surface retained locally, but prior automated fetch was 403 and local note found no AI procurement policy.	source-surface and negative procurement-context only; no AI procurement rule claim	Keep as negative/context evidence; require accessible original page before finer characterization	20260616T125251Z-lane2-62f09a9c	P2_article_relevance_review	translation_sensitive_official_surface	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_SOURCE_PACK.csv	732
BTR-00674	LIMEN-SIGNAL-C41257495C377411	source_surface_only_no_case	fr	https://www.cnil.fr/fr/intelligence-artificielle	CNIL - Intelligence artificielle	French CNIL AI guidance surface is relevant national regulator context, not a Saint Barthelemy AI register or local case.	source-surface/regulator-context only; no territory-specific register or authority claim	Keep as parent/national context only	20260616T125251Z-lane2-62f09a9c	P2_article_relevance_review	translation_sensitive_surface	public-sector	AI register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_SOURCE_PACK.csv	78
BTR-00681	LIMEN-SIGNAL-C80686748B26F33F	source_surface_only_no_case	es	https://www.gub.uy/agencia-reguladora-compras-estatales/politicas-y-gestion/proyectos-innovacion	ARCE - Proyectos e innovación	Official Spanish procurement-innovation page shows institutional innovation capacity, while local note says no dedicated AI procurement rulebook.	source-surface/procurement-context only; no AI procurement rule claim	Keep as negative/context evidence for procurement indicator	20260616T125251Z-lane2-62f09a9c	P2_article_relevance_review	translation_sensitive_direct_surface	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_SOURCE_PACK.csv	899
BTR-00687	LIMEN-SIGNAL-CA848CA03B4D3CE9	source_surface_only_no_case	ru/be	https://pravo.by/document/?guid=3871&p0=Pd1700008	Pravo.by - Decree No. 8 On Development of the Digital Economy	Official legal portal surface is direct, but local row downgrades it to innovation/digital-economy context and not AI sandbox evidence.	context-only legal surface; no AI regulatory sandbox, legal, or compliance claim	Keep downgraded context; do not use as sandbox evidence	20260616T125251Z-lane2-62f09a9c	P2_article_relevance_review	official legal portal	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_SOURCE_REFRESH.csv	90
BTR-00695	LIMEN-SIGNAL-DC30787B02F5035B	source_surface_only_no_case	ar	https://doi.org/10.35779/2004-005-002-005	Financial inclusion through technology article	Arabic title concerns AI/fintech financial inclusion; no explicit regulatory sandbox or concrete edge-case claim in local metadata.	scholarly source surface only; no case claim	hold as low-priority context unless original text shows sandbox evidence	20260616T125642Z-lane1-cc233af5	P2_article_relevance_review	non_english_surface	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/arabic-language-latest.jsonl	42
BTR-00698	LIMEN-SIGNAL-E44A35C9BE9B621B	source_surface_only_no_case	ru	https://doi.org/10.36627/2619-144x-2023-3-3-170-178	Искусственный интеллект и нейронные сети в управлении персоналом	Russian HR AI article may be topical background, but local metadata shows no PKI/certificate/transparency-log edge case.	scholarly context only; no signed-evidence claim	do not promote; original-language check only if HR AI context is needed	20260616T125642Z-lane1-cc233af5	P2_article_relevance_review	non_english_surface	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/russian-language-records.jsonl	137
BTR-00700	LIMEN-SIGNAL-E7CCF8E4EF73091D	source_surface_only_no_case	ru	https://doi.org/10.14357/20718594230304	Влияние эмоций на принятие решения интеллектуальным роботом	Russian article is about robot decision-making/emotions; it is not public-sector automated-decision legal evidence in local metadata.	AI decision-making context only; no public/legal case claim	keep only as theoretical background if needed	20260616T125642Z-lane1-cc233af5	P2_article_relevance_review	non_english_surface	public-sector	automated decision	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/russian-language-records.jsonl	151
BTR-00703	LIMEN-SIGNAL-FE640ED7DBDCF0B1	source_surface_only_no_case	ru	https://doi.org/10.36627/2618-8902-2023-3-3-170-177	Нейросети и брендинг. Искусственный интеллект как тест на человечность	Russian branding/neural-net article is AI-related but local metadata shows no PKI or provenance-transparency substance.	scholarly context only; no signed-evidence claim	do not promote; original-language check only for branding/AI context	20260616T125642Z-lane1-cc233af5	P2_article_relevance_review	non_english_surface	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/russian-language-history.jsonl	139
BTR-00006	LIMEN-SIGNAL-046B8932246A2D53	translation_source_reviewed	Danish / local English metadata	https://digst.dk/kunstig-intelligens/guides-til-brug-af-kunstig-intelligens/guide-offentlige-myndigheder/	Guide til myndigheder	Danish official guidance is a public-sector AI guidance surface, not a national algorithm register.	Guidance/source-surface context only; no register completeness or compliance claim.	Use as guidance context; keep no-register caveat.	20260616T120553Z-lane1-38e6325a	P1_official_or_regulator_review	named_official_source_translation_sensitive	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	296
BTR-00020	LIMEN-SIGNAL-0BE2DAE175086278	translation_source_reviewed	nl/en-auto	https://algoritmes.overheid.nl/en/algoritme/88456515	Sounding language	Official Dutch Algorithm Register accession row states this record is In use, but evidence is only register-surface metadata.	Register-row existence/deployment-status surface only; no legal, risk, or performance claim.	Use as parent-source candidate; verify original Dutch page before extracting substantive fields.	20260616T120553Z-lane3-853c3d09	P1_official_or_regulator_review	translation_sensitive_candidate	public-sector	algorithm register	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/zenodo/public-ai-registry-observatory-initial-corpus-20260608/data/registry-deployed-record-accession-all-20260607.csv	7
BTR-00025	LIMEN-SIGNAL-0DE741B564046077	translation_source_reviewed	es	https://senado.pr.gov/comisin-evala-crear-la-ley-de-subastas-pblicas-con-inteligencia-artificial-y-transparencia-gubernamental-de-puerto-rico	Senate committee evaluates AI public-bidding bill (P. del S. 731)	Official legislature news row supports a proposed AI public-bidding bill surface, explicitly not enacted.	Proposal/news surface only; no enacted-law, procurement deployment, or policy-effect claim.	Keep for translation-aware source-surface review of proposed procurement governance.	20260616T120553Z-lane3-853c3d09	P1_official_or_regulator_review	direct_surface_candidate	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_3_SOURCE_PACK.csv	749
BTR-00045	LIMEN-SIGNAL-204B788AA47D63C6	translation_source_reviewed	Dutch via English auto-translation	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask	Datamask record, Algorithm Register of the Dutch government	Local row is an auto-translated Dutch public-register record sample with concrete fields, suitable only for source-surface review.	record-level source-surface only; no factual/legal conclusion from auto-translation	review original Dutch record before quoting details or using as evidence	20260616T120553Z-lane2-deffdf3d	P1_official_or_regulator_review	translation_sensitive_surface	public-sector	algorithm register	/srv/tyche/projects/public-ai-registry/data/registry-gap-map-v0.2.csv	10
BTR-00049	LIMEN-SIGNAL-2356D1EC57985A81	translation_source_reviewed	es local metadata plus quote-safe paraphrase	http://www.corteconstitucional.gov.co/relatoria/2024/T-323-24.htm	T-323/24 - Corte Constitucional de Colombia	Spanish official-court surface is locally captured with archive hash and human-review-needed flag; it names PretorIA but remains translation-bounded.	source-surface/context only; no legal finding or reviewed-core promotion	extract parent source only after original-language citation check	20260616T120553Z-lane4-482076ed	P1_official_or_regulator_review	translation_sensitive_surface	legal-research	court AI	/srv/tyche/gaia/tyche-research-vault/release/gaia-preprint-freeze-20260605T0815EEST/papers/global-agent-atlas/daily/gaia-foreign-language-digest-latest.json	8407
BTR-00054	LIMEN-SIGNAL-2CDE433C0D73C075	translation_source_reviewed	pt local metadata	https://inic.gov.st/viewdoc.php?id=18	Inteligência Artificial – Relatório de Avaliação de Prontidão	Official hosted Portuguese readiness report is a concrete surface; local row supports only negative sandbox context pending human review.	source-surface negative/context only; no score change or absence finding	human-review Portuguese report before lowering or promoting	20260616T120553Z-lane4-482076ed	P1_official_or_regulator_review	official_non_english_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_3_SOURCE_REFRESH.csv	224
BTR-00056	LIMEN-SIGNAL-2EC80BB6DFC5D8E9	translation_source_reviewed	ca local metadata	https://www.bopa.ad/bopa/034112/Pagines/GR20220916_13_05_03.aspx	Decret 367/2022 reglament d’aplicació de la Llei 29/2021	Catalan official regulation row gives data-protection/DPIA/incident-process context including automated-decision criteria.	general evidence-lifecycle context only; no AI-system approval finding	use as parent legal-source candidate only with original-language checks	20260616T120553Z-lane4-482076ed	P1_official_or_regulator_review	official_non_english_surface	public-sector	automated decision	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_SOURCE_REFRESH.csv	6
BTR-00076	LIMEN-SIGNAL-3998BE2A14A8746D	translation_source_reviewed	da local metadata	https://digst.dk/tilsyn/ai-forordningen/regulatorisk-sandkasse-for-ai/	Regulatorisk sandkasse for AI	Danish official page locally names an AI regulatory sandbox by Digitaliseringsstyrelsen and Datatilsynet with eligibility and guidance scope.	official sandbox source-surface only; no legal-effectiveness or compliance claim	candidate parent source after Danish citation check	20260616T120907Z-lane4-0d840664	P1_official_or_regulator_review	translation_sensitive_official_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_SOURCE_REFRESH.csv	27
BTR-00078	LIMEN-SIGNAL-39EDC7791DEB63BD	translation_source_reviewed	es local archived metadata	https://www.argentina.gob.ar/tina	Tina national virtual assistant	Local Gaia row captures an official Argentina TINA surface for procedures, documents, benefits, appointments, and status information while warning not to infer automated decisions.	public-service chatbot surface only; no automated-decision, legality, or safety claim	consider parent-source extraction after Spanish source check	20260616T120907Z-lane4-0d840664	P1_official_or_regulator_review	translation_sensitive_official_surface	public-sector	automated decision	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle188-active-lanes-32-foreign-language-public-service-hardening/records.jsonl	352
BTR-00088	LIMEN-SIGNAL-41448F5417C018A8	translation_source_reviewed	English EUR-Lex page with multilingual interface	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2.2-paper-grade-20260604T114556Z/analysis/verification/p0-source-packs/raw/verify-gdpr-data-governance-evidence/b70dd85399aee628.txt:1	EUR-Lex GDPR witness page	Local file is an English EUR-Lex GDPR page/interface witness, not a machine-translation factual source.	Legal-text/source locator only; no GDPR interpretation, applicability, compliance, or automated-decision finding.	Use only as locator/witness; cite official article text separately for any substantive claim.	20260616T120941Z-lane1-403cd0cf	P1_official_or_regulator_review	translation_sensitive_legal_text	public-sector	automated decision	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2.2-paper-grade-20260604T114556Z/analysis/verification/p0-source-packs/raw/verify-gdpr-data-governance-evidence/b70dd85399aee628.txt	1
BTR-00092	LIMEN-SIGNAL-433EC03ADCFC7DEE	translation_source_reviewed	Norwegian / local English metadata	https://www.datatilsynet.no/regelverk-og-verktoy/sandkasse-for-kunstig-intelligens/	Datatilsynet Sandkassesiden	Official Norwegian regulator sandbox row explicitly describes an AI regulatory sandbox guidance service.	Regulator sandbox source-surface only; no participant outcome, legality, privacy compliance, or maturity ranking claim.	Retain as sandbox source surface; verify Norwegian original before detailed extraction.	20260616T120941Z-lane1-403cd0cf	P1_official_or_regulator_review	translation_sensitive_regulator_sandbox	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_SOURCE_REFRESH.csv	297
BTR-00096	LIMEN-SIGNAL-43DA64CA6D6ED850	translation_source_reviewed	English source-log metadata	https://moitt.gov.pk/SiteImage/Misc/files/National%20AI%20Policy.pdf	Pakistan National Artificial Intelligence Policy PDF source-log row	Source-log row points to an English official AI policy PDF and is marked translation not needed, though fetch failed locally.	Locator/source-log context only; no policy-content, sandbox, implementation, or legal-effect claim.	Fetch or inspect the official PDF before any substantive Pakistan policy extraction.	20260616T120941Z-lane1-403cd0cf	P1_official_or_regulator_review	translation_sensitive_source_log	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/snapshots/v0.2.3-preprint-20260605T050732Z/corpus/v0.2-working/records/persian-urdu-language-history.jsonl	20
BTR-00099	LIMEN-SIGNAL-443DA798D860B8BC	translation_source_reviewed	es	https://guatemala.un.org/es/311127-evaluaci%C3%B3n-de-ia-en-guatemala	Evaluación de IA en Guatemala	Local Gaia record has Spanish UN/UNDP source metadata and safe paraphrase; it is governance-radar context, not a named-agent deployment.	Spanish official/public-sector source surface and translation-safe context only; no legal, safety, compliance, prevalence, or ranking claim.	Keep as source-surface/context; if reused, cite local snapshot and require human language review.	20260616T120948Z-lane2-d1ea0eca	P1_official_or_regulator_review	translation_sensitive_surface	public-sector	regulatory sandbox	/srv/tyche/gaia/tyche-research-vault/papers/global-agent-atlas/daily/gaia-foreign-language-digest-latest.json	4038
BTR-00102	LIMEN-SIGNAL-45D882CFBD232F20	translation_source_reviewed	it	https://www.agid.gov.it/sites/agid/files/2026-03/LLGG%20procurement_per%20consultazione%20pubblica.pdf	Linee Guida per il procurement di IA nella Pubblica Amministrazione	Italian AgID consultation PDF is locally described as draft AI-procurement guidance; draft status limits claims.	Official consultation/draft source surface for AI procurement only; no final binding control or compliance finding.	Retain for source hardening with draft/consultation warning; extract original sections only if needed.	20260616T120948Z-lane2-d1ea0eca	P1_official_or_regulator_review	translation_sensitive_surface	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_SOURCE_REFRESH.csv	196
BTR-00103	LIMEN-SIGNAL-46AC88AAB321225D	translation_source_reviewed	sv	https://www.regeringen.se/rattsliga-dokument/statens-offentliga-utredningar/2025/10/sou-2025101/	Anpassningar till AI-förordningen SOU 2025:101	Swedish government legal-document page is locally summarized as proposing PTS sandbox role; operationality is not verified.	Proposed AI Act adaptation/sandbox source surface only; no operating sandbox or final designation claim.	Retain as proposed-sandbox context; require Swedish source-section extraction for stronger claims.	20260616T120948Z-lane2-d1ea0eca	P1_official_or_regulator_review	translation_sensitive_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_SOURCE_REFRESH.csv	270
BTR-00104	LIMEN-SIGNAL-46E70DB951506CC4	translation_source_reviewed	zh	https://www.cac.gov.cn/2022-12/11/c_1672221949354811.htm	Deep synthesis provisions: labeling, technical support, filing/security-management obligations	Chinese CAC rule surface is explicit for deep-synthesis provenance/labeling traceability, but local note says exact articles still need mapping.	Regulatory source-surface/evidence-maturity signal only; no compliance, safety, prevalence, or exact-article claim.	Candidate for later original-language article mapping; do not promote beyond source surface now.	20260616T120948Z-lane2-d1ea0eca	P1_official_or_regulator_review	translation_sensitive_surface	identity-provenance	synthetic media	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	244
BTR-00113	LIMEN-SIGNAL-50A904FBC6C407A3	translation_source_reviewed	en	https://www.digital.go.jp/en/policies/genai	Government AI GENAI / Japan Digital Agency	Local artifact cites an English official Digital Agency GENAI page; it supports source-surface public-sector GenAI context only.	Source-surface/context; no legal, safety, compliance, or scale claim beyond cited page metadata.	Extract parent official page only if this row is needed for a bounded source table.	20260616T121058Z-lane3-735fe69f	P1_official_or_regulator_review	translation_sensitive_surface	legal-research	AI evidence	/srv/tyche/gaia/tyche-research-vault/results/boost/gaia-boost-054/observatory-cells.json	399
BTR-00118	LIMEN-SIGNAL-577AB708A3649DAE	translation_source_reviewed	it	https://www.agid.gov.it/sites/agid/files/2025-02/Linee_Guida_adozione_IA_nella_PA.pdf	AgID Linee Guida per l’adozione dell’Intelligenza Artificiale nella PA	Official Italian draft/consultation PDF has lifecycle/procurement themes, but local row says it does not establish a public algorithm register.	Guidance/consultation source-surface only; no operational register, compliance, or adoption claim.	Use only as Italian PA AI guidance context; require original-language extraction for quotations.	20260616T121058Z-lane3-735fe69f	P1_official_or_regulator_review	non_english_official_pdf_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_SOURCE_REFRESH.csv	194
BTR-00131	LIMEN-SIGNAL-6411BAC2ADA757C0	translation_source_reviewed	tr	https://acikkaynak.goc.gov.tr/bilge8	Bilge8 institutional AI assistant	Official Turkish source surface names an institutional AI assistant/model family, but local metadata does not support an algorithm-register claim.	translation-safe source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Use only as official system-description surface; separate from algorithm-register evidence.	20260616T121250Z-lane1-97137d56	P1_official_or_regulator_review	translation_sensitive_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	945
BTR-00132	LIMEN-SIGNAL-649A3920DDDCD6F9	translation_source_reviewed	zh	https://www.cac.gov.cn/2023-07/13/c_1690898327029107.htm	Interim Measures for Generative AI Services	Official Chinese ministry-rule surface is named, but local metadata frames it only as partial governance/procurement context.	translation-safe source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Retain as governance context; do not infer procurement compliance or a unified AI procurement rule.	20260616T121250Z-lane1-97137d56	P1_official_or_regulator_review	translation_sensitive_surface	public-sector	procurement AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_SOURCE_PACK.csv	240
BTR-00133	LIMEN-SIGNAL-6527CA713338FAA8	translation_source_reviewed	es	http://www.corteconstitucional.gov.co/relatoria/2024/T-323-24.htm	T-323/24	Local Spanish-source metadata names an official Colombian court judgment discussing judicial generative AI use and PretorIA, with human review still needed.	translation-safe source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Route to Spanish-aware source extraction before any legal or case-level claim.	20260616T121250Z-lane1-97137d56	P1_official_or_regulator_review	translation_sensitive_surface	legal-research	court AI	/srv/tyche/gaia/tyche-research-vault/sites/gaia-agent-atlas/public/downloads/gaia-agent-atlas-source-documents-v0.1.csv	10
BTR-00138	LIMEN-SIGNAL-685475CAB9E238AD	translation_source_reviewed	zh	https://www.cac.gov.cn/2022-12/11/c_1672221949354811.htm	Deep synthesis provisions	Official Chinese rule surface is named for labeling/traceability context, but exact articles still require original-language mapping.	translation-safe source-surface review only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Use as translation-reviewed source surface; map exact provisions before any policy/legal claim.	20260616T121250Z-lane1-97137d56	P1_official_or_regulator_review	translation_sensitive_surface	identity-provenance	synthetic media	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_SOURCE_PACK.csv	244
