queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action	batch_id	review_priority	source_review_role	shards	queries	source_path	source_line
BPSE-01620	LIMEN-SIGNAL-F11EE9095031FECB	source_surface_only_no_case		Nekropolis preferred candidate release summary	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/current-preferred-candidate-release-summary.json:199	Release diagnostics point to local precision_diagnostics path and counts, not a public parent URL.	processing-state source extraction only; no incident/legal/safety/compliance finding	no parent URL to extract from this row	20260616T124126Z-lane10-8898b798	P2_article_relevance_review	source_pack_proxy	legal-research	retraction	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/current-preferred-candidate-release-summary.json	199
BPSE-01622	LIMEN-SIGNAL-F159CD8AED7B79F7	source_surface_only_no_case		Nekropolis paper draft source-family stratification	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-draft-after-count-consistency-20260519T174226Z.md:240	Draft limitation/control prose describes source families and release controls; no concrete parent URL at target context.	processing-state source extraction only; no incident/legal/safety/compliance finding	no parent URL to extract from this row	20260616T124126Z-lane10-8898b798	P2_article_relevance_review	source_pack_proxy	legal-research	retraction	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-draft-after-count-consistency-20260519T174226Z.md	240
BPSE-01630	LIMEN-SIGNAL-F1AF2F31C5FC7295	source_surface_only_no_case		Estonia/Finland public algorithm register comparison	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_GRAND_PROGRAM_RESULTS.md:2102	Aggregate report names Kratid guidance and Helsinki AI Register but has no explicit URL in local context.	processing-state source extraction only; no incident/legal/safety/compliance finding	locate explicit local source URL before review	20260616T124126Z-lane10-8898b798	P2_article_relevance_review	source_pack_proxy	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_GRAND_PROGRAM_RESULTS.md	2102
BPSE-01657	LIMEN-SIGNAL-F3CF43005ACA9E64	source_surface_only_no_case		zkML2024 / Kang et al. arXiv identifier	/srv/tyche/gaia/tyche-research-vault/notes/references-audit-2026-05-25/02-survey-csur.md:101-103	Nearby citation audit names arXiv:2210.08674 but no explicit public URL is present.	source-surface existence only from local citation audit; no case claim	Resolve citation URL manually from citation system if this surface is needed.	20260616T124253Z-lane1-2933fdb9	P2_article_relevance_review	source_pack_proxy	legal-research	fabricated reference	/srv/tyche/gaia/tyche-research-vault/notes/references-audit-2026-05-25/02-survey-csur.md	103
BPSE-01661	LIMEN-SIGNAL-F4152750D263DC3F	source_surface_only_no_case		Nekropolis arXiv-withdrawal section	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-draft-after-actor-normalized-candidate-update.md:87-92	Draft-method section describes local corpus/source families; no explicit parent public URL at the cited line.	method/source-family description only	Use underlying corpus ledgers for any direct Retraction Watch or arXiv surface.	20260616T124253Z-lane1-2933fdb9	P2_article_relevance_review	source_pack_proxy	legal-research	retraction	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-draft-after-actor-normalized-candidate-update.md	90
BPSE-01667	LIMEN-SIGNAL-F4793725A91618E1	source_surface_only_no_case		Verification priority queue task card	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/verification/verification-priority-queue-v0.2.md:22-31	Task queue names a verification job but exposes no parent public source URL.	internal verification planning only	Use task card later to locate concrete source artifacts.	20260616T124253Z-lane1-2933fdb9	P2_article_relevance_review	source_pack_proxy	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/verification/verification-priority-queue-v0.2.md	27
BPSE-01668	LIMEN-SIGNAL-F4959A95500980C6	source_surface_only_no_case		Shadow-audit source-independence caveat	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/shadow-audit-v0.1/paper/draft.md:276-282	Methodological caveat about source inventory; no explicit parent URL at the row.	paper-method caveat only	Do not promote; trace to inventory rows if needed.	20260616T124253Z-lane1-2933fdb9	P2_article_relevance_review	source_pack_proxy	public-sector	algorithm register	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/shadow-audit-v0.1/paper/draft.md	278
BPSE-01669	LIMEN-SIGNAL-F49CC8882454D599	source_surface_only_no_case		WIPO Patentscope manual search plan	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/patents/wipo-patentscope-action-plan-v0.2.md:11-18	Manual search instructions list query strings, not an external patent record URL.	search-plan surface only	Keep out of LIMEN direct-source extraction unless a concrete patent record is locally captured.	20260616T124253Z-lane1-2933fdb9	P2_article_relevance_review	cross_topic_patent	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/patents/wipo-patentscope-action-plan-v0.2.md	13
BPSE-01681	LIMEN-SIGNAL-F5AB41BA3FFFF01D	source_surface_only_no_case		Nekropolis source-family availability aggregate	paper-draft-after-actor-normalized-candidate-update.md:110-115	Aggregate table/prose lists source families and field availability only; no concrete parent URL is exposed.	source-surface existence only from local metadata/files	manual source-family selection needed before parent-source review	20260616T124331Z-lane4-0f49d513	P2_article_relevance_review	source_pack_proxy	legal-research	retraction	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-draft-after-actor-normalized-candidate-update.md	115
BPSE-01688	LIMEN-SIGNAL-F6167F967E45A312	source_surface_only_no_case		Nekropolis local release/package aggregate	draft.md:193-198	Paper table points to local package paths and source-family counts, not a public parent URL.	local package/source-family aggregate only	manual package/source-family provenance review if needed	20260616T124331Z-lane4-0f49d513	P2_article_relevance_review	source_pack_proxy	legal-research	retraction	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md	197
BPSE-01691	LIMEN-SIGNAL-F656E2C587AB1FF8	source_surface_only_no_case		OpenAlex/Crossref enrichment-method prose	draft.md:64-69	Method prose describes fallback/enrichment path but exposes no concrete parent URL in local context.	method/source-family description only	no parent-source extraction	20260616T124331Z-lane4-0f49d513	P2_article_relevance_review	source_pack_proxy	legal-research	retraction	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md	69
BPSE-01692	LIMEN-SIGNAL-F65E9E3F65A1D866	source_surface_only_no_case		Nekropolis schema/date-handling prose	paper-draft-after-count-consistency-20260519T174226Z.md:168-173	Schema discussion has no named source surface or public URL.	method/schema prose only	no parent-source extraction	20260616T124331Z-lane4-0f49d513	P2_article_relevance_review	source_pack_proxy	legal-research	retraction	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-draft-after-count-consistency-20260519T174226Z.md	173
BPSE-01694	LIMEN-SIGNAL-F6B32C60BC25EEB8	source_surface_only_no_case		Nekropolis harmonisation note file list	nekropolis-ripr-v0.2-ref7-harmonisation-2026-05-27.md:48-54	Local work note lists touched files only; no public parent source URL.	local processing note only	no parent-source extraction	20260616T124331Z-lane4-0f49d513	P2_article_relevance_review	source_pack_proxy	legal-research	retraction	/srv/tyche/gaia/tyche-research-vault/notes/nekropolis-ripr-v0.2-ref7-harmonisation-2026-05-27.md	50
BPSE-01695	LIMEN-SIGNAL-F6BBD8440EC5BA93	source_surface_only_no_case		ConsumerConnect Namibia target-evidence placeholder	v02-gap-sprint.json:3381-3388	Atlas candidate lists desired evidence types such as algorithm register entry; no source URL is present.	target-evidence placeholder only	no parent-source extraction	20260616T124331Z-lane4-0f49d513	P2_article_relevance_review	internal_aggregate	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json	3386
BPSE-01698	LIMEN-SIGNAL-F6DC683ABF193C48	source_surface_only_no_case		OpenAlex/Crossref diagnostic-layer prose	draft.md:78-83	Paper prose separates diagnostic layers but exposes no concrete public parent URL.	method/diagnostic prose only	no parent-source extraction	20260616T124331Z-lane4-0f49d513	P2_article_relevance_review	source_pack_proxy	legal-research	retraction	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md	83
BPSE-01701	LIMEN-SIGNAL-F6E48237AEEF341B	source_surface_only_no_case		Spellbook Associate target-evidence placeholder	v02-coverage-gap-sprint.manifest.json:2658-2665	Manifest candidate lists desired evidence types such as algorithm register entry; no parent source URL is present.	target-evidence placeholder only	no parent-source extraction	20260616T124331Z-lane4-0f49d513	P2_article_relevance_review	internal_aggregate	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json	2663
BPSE-01702	LIMEN-SIGNAL-F6F735EC2E68F960	source_surface_only_no_case		Gap-analysis task note on algorithm registers	gap-analysis-v0.2.md:19-24	Planning note asks for stronger case-study evidence but names no source URL or source surface.	planning/gap note only	no parent-source extraction	20260616T124331Z-lane4-0f49d513	P2_article_relevance_review	source_pack_proxy	public-sector	algorithm register	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/gap-analysis-v0.2.md	22
BPSE-01706	LIMEN-SIGNAL-F74B26B5A409C5AC	source_surface_only_no_case		RelativityOne AI legal data platform target-evidence placeholder	v02-coverage-gap-sprint.manifest.json:2642-2648	Manifest row lists desired target-evidence categories, not a concrete public parent source.	processing-state/source-target placeholder only	Do not promote; require a concrete local source row before review.	20260616T124419Z-lane9-dfa56cbb	P2_article_relevance_review	internal_aggregate	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json	2646
BPSE-01714	LIMEN-SIGNAL-F80DB91AFFC774AE	source_surface_only_no_case		Missing AI evidence wire format conceptual gap	eaidas-sokolov-v0.1.tex:387	LaTeX node is a conceptual gap label, not a public source surface.	conceptual manuscript/source-surface placeholder only	Do not promote; no parent source.	20260616T124419Z-lane9-dfa56cbb	P2_article_relevance_review	source_pack_proxy	legal-research	AI evidence	/srv/tyche/gaia/tyche-research-vault/notes/references-audit-2026-05-25/codex/R4-eaidas-cleanup/corrected/eaidas-sokolov-v0.1.tex	387
BPSE-01731	LIMEN-SIGNAL-F909B961CE065409	source_surface_only_no_case		AI Evidence Package Profile v0.2	ai-evidence-package-profile-v0.2.schema.json:229	Internal schema title only; no original public URL or case surface nearby.	internal schema surface only; no public parent source claim	do not promote; use only as internal method/schema context	20260616T124436Z-lane3-768dddad	P2_article_relevance_review	source_pack_proxy	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/preprint-packages/tyche-thesis-atlas-v0.2.3-preprint/analysis/evidence-package/ai-evidence-package-profile-v0.2.schema.json	229
BPSE-01732	LIMEN-SIGNAL-F917337CEB091931	source_surface_only_no_case		References audit report	AUDIT_REPORT.md:46	Audit line reports zero fabricated references; no parent source URL.	internal audit status only; no public source or case claim	no parent-source extraction action	20260616T124436Z-lane3-768dddad	P2_article_relevance_review	source_pack_proxy	legal-research	fabricated reference	/srv/tyche/gaia/tyche-research-vault/notes/references-audit-2026-05-26/codex/06b-attestable-edu-anton/AUDIT_REPORT.md	46
BPSE-01747	LIMEN-SIGNAL-F9D7CB2781850BC0	source_surface_only_no_case		Research Integrity and Peer Review shortlist note	nekropolis-publication-program-2026-05-22.md:63-66	Publication-plan note names a journal but provides no explicit URL or source record.	publication planning surface only; no case/source URL claim	no extraction unless a local URL appears elsewhere	20260616T124436Z-lane3-768dddad	P2_article_relevance_review	source_pack_proxy	legal-research	retraction	/srv/tyche/gaia/tyche-research-vault/notes/nekropolis-publication-program-2026-05-22.md	65
BPSE-01752	LIMEN-SIGNAL-FA1C50764957EB62	source_surface_only_no_case		Shadow-audit public-reference boundary section	draft.md:310-318	Method text discusses source freshness and URL minimization; no parent source URL.	method/source-boundary text only; no public parent source claim	no extraction; respect source-minimization boundary	20260616T124436Z-lane3-768dddad	P2_article_relevance_review	source_pack_proxy	public-sector	algorithm register	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/shadow-audit-v0.1/paper/draft.md.bundle/draft.md	310
BPSE-01758	LIMEN-SIGNAL-FA71943EF21F2376	source_surface_only_no_case		Retraction-family count/coherence table	paper-count-coherence-20260519T105910Z.md:18	Local line is a paper count/profile interpretation row, not an original public parent source.	source-family count surface only	do not promote; use only for corpus-method context	20260616T124535Z-lane11-17063022	P2_article_relevance_review	source_pack_proxy	legal-research	retraction	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-count-coherence-20260519T105910Z.md	18
BPSE-01759	LIMEN-SIGNAL-FA76C9F56ADFF6A3	source_surface_only_no_case		Retraction Watch high-precision profile analysis	paper-draft-before-successor-candidate-update-20260519T170658Z.md:57	Draft text describes a candidate-profile classifier/count and gives no explicit public CSV URL nearby.	method/profile surface only	do not promote; resolve original dataset separately if needed	20260616T124535Z-lane11-17063022	P2_article_relevance_review	source_pack_proxy	legal-research	retraction	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-draft-before-successor-candidate-update-20260519T170658Z.md	57
BPSE-01767	LIMEN-SIGNAL-FB1C7ACF8F08F761	source_surface_only_no_case		Tyche Atlas executive brief lane-family aggregate	tyche-atlas-v0.2-executive-brief-latest.md:18	Line is an aggregate lane-family count for sandboxes/cases, not an original public source.	aggregate count surface only	do not promote; trace individual cases separately if needed	20260616T124535Z-lane11-17063022	P2_article_relevance_review	source_pack_proxy	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/briefs/tyche-atlas-v0.2-executive-brief-latest.md	18
BPSE-01769	LIMEN-SIGNAL-FB26C68ACFF5C2CE	source_surface_only_no_case		codebook monitor_for aggregate examples	codebook-v0.2.1.json:263	Codebook line is an internal taxonomy/example string, not a source surface with a public URL.	internal aggregate only	reject for parent-source extraction; no source review	20260616T124535Z-lane11-17063022	P2_article_relevance_review	internal_aggregate	public-sector	automated decision	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/codebook-v0.2.1.json	263
BPSE-01771	LIMEN-SIGNAL-FB676F62A2336313	source_surface_only_no_case		Retraction Watch source-family cause profile SVG	source-family-cause-profile-v01-strict-window-20260522T160305Z.svg:35	SVG row is a source-family category/count label, not an original public parent source URL.	chart/count surface only	do not promote; trace underlying dataset separately if needed	20260616T124535Z-lane11-17063022	P2_article_relevance_review	source_pack_proxy	legal-research	retraction	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/source-family-cause-profile-v01-strict-window-20260522T160305Z.svg	35
BPSE-01773	LIMEN-SIGNAL-FB8EC895C5BF4E4C	source_surface_only_no_case		NICCI Chatbot target-evidence placeholder	v02-coverage-gap-sprint.manifest.json:2470-2475	Manifest object lists desired target evidence types only and provides no concrete source URL.	coverage-gap placeholder only	leave for future evidence discovery; no parent source extracted	20260616T124535Z-lane11-17063022	P2_article_relevance_review	internal_aggregate	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json	2474
BPSE-01776	LIMEN-SIGNAL-FBCD59D8ECA0CE0A	source_surface_only_no_case		Retraction Watch candidate-slice precision-hardening draft section	paper-draft-after-candidate-only-boundaries-update.md:43	Draft section describes corpus precision-hardening and gives no explicit original public source URL nearby.	method/profile surface only	do not promote; resolve original dataset separately if needed	20260616T124535Z-lane11-17063022	P2_article_relevance_review	source_pack_proxy	legal-research	retraction	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-draft-after-candidate-only-boundaries-update.md	43
BPSE-01778	LIMEN-SIGNAL-FBF7059F919E18FE	source_surface_only_no_case		Russian-language automated-decision source seed	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json:421	Expansion seed asks to find sources but contains no parent public URL or case surface.	source-surface existence only from local metadata/files	leave unresolved until a concrete local source row exists	20260616T124544Z-lane5-5425b28a	P2_article_relevance_review	source_pack_proxy	public-sector	automated decision	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json	421
BPSE-01784	LIMEN-SIGNAL-FC76D94A1781DAE1	source_surface_only_no_case		v02 coverage-gap material-kind manifest entry	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json:2423	Manifest lists desired material kinds, not a concrete parent public source.	source-surface existence only from local metadata/files	leave unresolved until a concrete source row exists	20260616T124544Z-lane5-5425b28a	P2_article_relevance_review	internal_aggregate	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/lane-manifests/v02-coverage-gap-sprint.manifest.json	2423
BPSE-01785	LIMEN-SIGNAL-FCA4C70D1C793EAA	source_surface_only_no_case		codebook AI evidence theme aggregate	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/codebook-v0.2.2.json:281	Codebook theme aggregate repeats source-needs text but has no reviewable parent URL.	source-surface existence only from local metadata/files	leave unresolved until a concrete source row exists	20260616T124544Z-lane5-5425b28a	P2_article_relevance_review	internal_aggregate	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/codebook-v0.2.2.json	281
BPSE-01787	LIMEN-SIGNAL-FCB527E707464BA8	source_surface_only_no_case		Crossroads reference-audit report	/srv/tyche/gaia/tyche-research-vault/notes/references-audit-2026-05-26/codex/07-crossroads/AUDIT_REPORT.md:5	Audit summary is a manuscript/compliance aggregate and exposes no parent public source URL.	source-surface existence only from local metadata/files	leave unresolved until a concrete bibliography/source row exists	20260616T124544Z-lane5-5425b28a	P2_article_relevance_review	source_pack_proxy	legal-research	fabricated reference	/srv/tyche/gaia/tyche-research-vault/notes/references-audit-2026-05-26/codex/07-crossroads/AUDIT_REPORT.md	5
BPSE-01790	LIMEN-SIGNAL-FCD6546F2210E137	source_surface_only_no_case		public-ai-procurement venue shortlist	/srv/tyche/projects/public-ai-procurement-gap/drafts/venue-shortlist-v0.1.md:26	Venue-planning row describes papers and pipeline state, not a parent public source.	source-surface existence only from local metadata/files	do not route as source review	20260616T124544Z-lane5-5425b28a	P2_article_relevance_review	source_pack_proxy	public-sector	AI procurement	/srv/tyche/projects/public-ai-procurement-gap/drafts/venue-shortlist-v0.1.md	26
BPSE-01793	LIMEN-SIGNAL-FD11A55844490705	source_surface_only_no_case		Canada public-ai-assessment expansion seed	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json:3180	Seed monitor_for entry lists topics only and contains no parent public URL.	source-surface existence only from local metadata/files	leave unresolved until a concrete source row exists	20260616T124544Z-lane5-5425b28a	P2_article_relevance_review	source_pack_proxy	public-sector	automated decision	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json	3180
BPSE-01805	LIMEN-SIGNAL-FDB01F9AAC323074	source_surface_only_no_case		Retraction Watch topical tier counts	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/revoked-tsp-date-scope-dry-run-release-summary-20260520T191213Z.json:201	JSON summary contains aggregate counts, not a parent public source URL.	aggregate processing counts only	do not promote; inspect underlying source-family ledger if needed	20260616T124818Z-lane8-0916561c	P2_article_relevance_review	source_pack_proxy	legal-research	retraction	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/revoked-tsp-date-scope-dry-run-release-summary-20260520T191213Z.json	201
BPSE-01811	LIMEN-SIGNAL-FE812E93AB064CA7	source_surface_only_no_case		Bahamas.com AI-powered chat feature / Bahamas Ministry of Tourism assistant	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json:3677-3691	Agent object names a target source surface but stores no explicit public URL.	source surface only; no URL extraction	locate a local ledger/source-pack URL before review	20260616T124818Z-lane8-0916561c	P2_article_relevance_review	internal_aggregate	public-sector	AI register	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/v02-gap-sprint.json	3687
BPSE-01814	LIMEN-SIGNAL-FF6A77098CAC7A63	source_surface_only_no_case		Retraction Watch corpus-expansion count row	/srv/tyche/gaia/tyche-research-vault/data/nekropolis-v0.2/DONE-corpus-expansion.md:17	Counts table identifies a source family, not a parent source URL.	aggregate corpus-count surface only	do not promote; inspect source-family ledger if needed	20260616T124818Z-lane8-0916561c	P2_article_relevance_review	source_pack_proxy	legal-research	retraction	/srv/tyche/gaia/tyche-research-vault/data/nekropolis-v0.2/DONE-corpus-expansion.md	17
BPSE-01822	LIMEN-SIGNAL-FFF0250AACFEB506	source_surface_only_no_case		Paper count path consistency audit	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-count-path-consistency-audit-20260520T184705Z.json:7	Audit finding stores a count-consistency marker, not a parent public source URL.	internal audit surface only	do not promote as source	20260616T124818Z-lane8-0916561c	P2_article_relevance_review	source_pack_proxy	legal-research	retraction	/srv/tyche/gaia/tyche-research-vault/notes/zeus-lane-harvest-2026-05-22/nekropolis/paper/draft.md.bundle/sources/paper-count-path-consistency-audit-20260520T184705Z.json	7
BPSE-03656	LIMEN-SIGNAL-EEB31952B67E79E8	source_surface_only_no_case			/srv/tyche/projects/public-ai-registry/sources/sources.md	Source surface exists but no parent source URL found	low	Manual review required	20260623T154606Z-lane1-4e597b57	P2_article_relevance_review	internal_aggregate	legal-research	AI evidence	/srv/tyche/projects/public-ai-registry/sources/sources.md	1
BPSE-00003	LIMEN-SIGNAL-0274D84E084707BD	source_url_extracted	https://www.digital.go.jp/en/policies/genai	Government AI GENAI / Japan Digital Agency	/srv/tyche/gaia/tyche-research-vault/results/boost/gaia-boost-054/observatory-cells.json source_summaries url for gaia054-japan-digital-agency-genai-government-ai	GAIA observatory cell preserves the official source URL for the table-patch row.	source posture only; no legal, compliance, safety, efficacy, or prevalence claim	Open direct source review packet with archived-snapshot caveat.	20260616T120552Z-lane1-13fcb125	P1_official_or_regulator_review	wrapper_or_aggregate_pointer	legal-research	AI evidence	/srv/tyche/gaia/tyche-research-vault/results/boost/gaia-boost-054/table-patch.md	14
BPSE-00007	LIMEN-SIGNAL-03EE5223FE6F1171	source_url_extracted	https://www.rma.org.bt/media/Laws_By_Laws/FinTech%20REGULATORY%20SANDBOX%20FRAMEWORK.pdf	FinTech Regulatory Sandbox Framework / Royal Monetary Authority of Bhutan	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_10_COUNTRY_SCORE_DELTA.csv:54 and prompts/waves/pallas-hardening-sprint-10/bt-source-hardening.md:55	Score-delta row names the RMA framework; source-pack row preserves its official PDF URL.	source posture only; sectoral fintech sandbox evidence, not general AI sandbox claim	Open bounded direct source review.	20260616T120552Z-lane1-13fcb125	P1_official_or_regulator_review	wrapper_or_aggregate_pointer	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_10_COUNTRY_SCORE_DELTA.csv	54
BPSE-00011	LIMEN-SIGNAL-0C4503599E85BA6C	source_url_extracted	https://www.digital.go.jp/resources/standard_guidelines#ds920	Government generative AI procurement and utilization guideline DS-920 / Digital Agency Government of Japan	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_CANDIDATE_MATRIX_DELTA.csv:89 and prompts/waves/pallas-hardening-sprint-14/jp-source-hardening.md:61,69	Score-delta row names DS-920; source-pack row preserves the Digital Agency URL.	source posture only; procurement-governance evidence, no legal/compliance finding	Open bounded direct source review.	20260616T120552Z-lane1-13fcb125	P1_official_or_regulator_review	needs_source_resolution	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_CANDIDATE_MATRIX_DELTA.csv	89
BPSE-00012	LIMEN-SIGNAL-0C6EFF22A9E4C859	source_url_extracted	https://aesia.digital.gob.es/storage/media/07-data-and-data-governance-guideline.pdf	07 Data and Data Governance Guideline / AESIA	/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/official/aesia/text/07-data-and-data-governance-guideline.txt:2488-2491 and guides-links.json:8	Local AESIA text has the automated-decision context; local guides metadata preserves the original PDF URL.	source posture only; guideline context, no legal/compliance finding	Open bounded direct source review.	20260616T120552Z-lane1-13fcb125	P1_official_or_regulator_review	needs_source_resolution	public-sector	automated decision	/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/official/aesia/text/07-data-and-data-governance-guideline.txt	2491
BPSE-00013	LIMEN-SIGNAL-0D39C0445F4B038E	source_url_extracted	https://bvirtualogp.pr.gov/ogp/Bvirtual/leyesreferencia/PDF/2-ingles/0075-2019.pdf	Act No. 75-2019 creating Puerto Rico Innovation and Technology Service / Puerto Rico OMB Virtual Legal Library	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_9_COUNTRY_SCORE_DELTA.csv:89 and prompts/waves/pallas-hardening-sprint-9/pr-source-hardening.md:52	Score-delta row explicitly references Act 75-2019; source-pack preserves the statute PDF URL.	source posture only; procurement-transparency-adjacent evidence, no legal/compliance finding	Open bounded direct source review and check Act 73/75 mapping.	20260616T120552Z-lane1-13fcb125	P1_official_or_regulator_review	needs_source_resolution	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_9_COUNTRY_SCORE_DELTA.csv	89
BPSE-00018	LIMEN-SIGNAL-126A48667C09C11B	source_url_extracted	https://www.belizejudiciary.org/wp-content/uploads/2025/11/Practice-Direction-No.-18-of-2025-Ethical-Use-of-Generative-Artificial-Intelligence-in-Court-Proceedings.pdf	Practice Direction No. 18 of 2025: Ethical Use of Generative Artificial Intelligence in Court Proceedings	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv:734 and prompts/waves/pallas-hardening-sprint-8/bz-source-hardening.md:51	Review queue points to sectoral court AI practice direction; source-pack preserves its PDF URL.	source posture only; sectoral court guidance, no legal/compliance finding	Open bounded direct source review.	20260616T120552Z-lane1-13fcb125	P1_official_or_regulator_review	court_guidance_wrapper	legal-research	court AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	734
