row_id	signal_id	translation_review_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action
TH-00362	LIMEN-SIGNAL-BF0A2D3C9627E8E1	cross_project_duplicate	Dutch	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050415Z/manuscript.md:138	Algorithm Register of the Dutch government	Derived public-ai-registry manuscript/table locator with truncated or absent URL; route upstream before LIMEN promotion.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry translation/source review or deduplication; do not promote as a LIMEN-reviewed source.
TH-00363	LIMEN-SIGNAL-BF84927617AB85C0	translation_source_reviewed	en	https://moitt.gov.pk/Detail/ZWUzMjIyN2UtMWQ3Yi00Y2M1LTgxYTctY2QxMmUzOTdhNjVj	Pakistan Ministry of IT and Telecom AI Policy material	Local Atlas record names official URL/title/language but fetch failed; source-surface only.	translation-safe source review only; no legal or policy conclusion from machine translation	extract/retry URL capture if promoted
TH-00366	LIMEN-SIGNAL-C0E82537F23BDE5E	translation_source_reviewed	English	https://ico.org.uk/for-organisations/advice-and-services/regulatory-sandbox/	UK ICO Regulatory Sandbox	Local source ledger names English regulator page, access date, language, HTTP status, and comparator-use boundary.	translation-safe source review only; no legal or policy conclusion from machine translation	retain only as English regulator comparator metadata
TH-00369	LIMEN-SIGNAL-C36049721006112A	candidate_for_url_extraction	language_not_resolved	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_4_COUNTRY_SCORE_DELTA.csv:26	Lesotho algorithm-register negative check	Score-delta row names gov.ls and AI policy checks but omits exact URLs in this row.	translation-safe source review only; no legal or policy conclusion from machine translation	Extract the specific gov.ls and AI policy locators before translation-source review.
TH-00370	LIMEN-SIGNAL-C3D066E5CECFA3F9	reject_noise	English/internal article metadata	path:/srv/tyche/atlas/tyche-thesis-atlas-factory/submissions/data-for-policy-2026/data-policy-translational-article-preprint.md#L11	Data for Policy translational article keywords	Keyword line mentions Estonia but contains no source locator or translation-review surface.	translation-safe source review only; no legal or policy conclusion from machine translation	exclude from translation-source queue
TH-00372	LIMEN-SIGNAL-C52F227099CDEB73	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algorit | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T204009Z/manuscript.html:127	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00373	LIMEN-SIGNAL-C5FD6B01A04B8F4D	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050415Z/tables/registry-sample-records-v0.2.csv:3	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00376	LIMEN-SIGNAL-C6815EBB4F9F237A	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050159Z/tables/registry-sample-records-v0.2.preview.csv:3	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00381	LIMEN-SIGNAL-C9CF22ECBF70938D	needs_original_language_source	Portuguese	https://www.gov.br/anpd/pt-br/assuntos/projetos-acoes-iniciativas/sandbox/por-que-inteligencia-artificial	ANPD sandbox regulatório: Por que Inteligência Artificial?	Snapshot copy points to failed direct-fetch metadata; source URL exists but original Portuguese content is insufficient in this row.	translation-safe source review only; no legal or policy conclusion from machine translation	use successful reader-api record or re-extract original Portuguese text
TH-00383	LIMEN-SIGNAL-CB5F97C3E6972C7C	machine_translation_hold	language_not_resolved	/srv/tyche/pallas/pallas-ai-agent-observatory/results/world-readiness-overview/country-readiness-world-matrix.json:4412	World-readiness matrix summary	Aggregated readiness summary lacks exact source locators and is not a source document.	translation-safe source review only; no legal or policy conclusion from machine translation	Hold until underlying source rows are selected and reviewed.
TH-00384	LIMEN-SIGNAL-CB8683C27BD164F4	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050415Z/tables/registry-sample-records-v0.2.preview.csv:3	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00388	LIMEN-SIGNAL-CD3A4D4746F832BF	machine_translation_hold	Russian	http://publication.pravo.gov.ru/Document/View/0001202004240030	Federal Law No. 123-FZ on the Moscow AI experimental legal regime	GAIA submission digest gives Russian locator and English summary/themes with human_review_needed.	translation-safe source review only; no legal or policy conclusion from machine translation	review original Russian legal text before using as LIMEN evidence
TH-00390	LIMEN-SIGNAL-CE6B2ED9B1004EE0	reject_noise	language_not_resolved	/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-019/negative-source-search-ledger-template-v0.1.json:146	negative-source-search ledger template	Template-pending bounded_search_scope text is workflow metadata, not a source document.	translation-safe source review only; no legal or policy conclusion from machine translation	Do not promote; wait for completed named-source extraction.
TH-00391	LIMEN-SIGNAL-CEAFD817CA72A3A6	translation_source_reviewed	tr	https://tubitak.gov.tr/en/kurumsal/yapay-zeka/yapay-zeka-politika-belgesi	TÜBİTAK Artificial Intelligence Policy	Local Atlas record names Turkish official URL/title/language but fetch timed out; source-surface only.	translation-safe source review only; no legal or policy conclusion from machine translation	extract/retry URL capture if promoted
TH-00394	LIMEN-SIGNAL-CFF5D0CE4FFC7E7F	cross_project_duplicate	language_not_resolved	path:/srv/tyche/atlas/tyche-thesis-atlas-factory/results/submission-preprint-packages/atlas-preprint-package-20260606T050050Z/manuscript.html#L31	Tyche Thesis Atlas manuscript HTML abstract	HTML copy of Atlas abstract is an internal package duplicate, not a source.	translation-safe source review only; no legal or policy conclusion from machine translation	dedupe to Atlas manuscript package
TH-00396	LIMEN-SIGNAL-D0E272CD6BEDC9AA	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T204009Z/tables/registry-sample-records-v0.2.csv:4	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00397	LIMEN-SIGNAL-D1927490AB7C541D	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050050Z/tables/registry-sample-records-v0.2.csv:3	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00401	LIMEN-SIGNAL-D3472A8F8824B0E3	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050050Z/tables/registry-sample-records-v0.2.preview.csv:3	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00402	LIMEN-SIGNAL-D34BD12E93011646	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050050Z/tables/registry-sample-records-v0.2.preview.csv:4	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00405	LIMEN-SIGNAL-D4CB7DA314F14B04	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-su | /srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-012/complaints-field-split-recode-v0.1.csv:9	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00408	LIMEN-SIGNAL-D56048250CA6028A	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/mnre1045/8 | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050159Z/tables/registry-gap-map-v0.2.csv:8	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00413	LIMEN-SIGNAL-D60D1D85DE659D86	cross_project_duplicate	chinese	https://www.cac.gov.cn/2022-12/11/c_1672221949318230.htm	Provisions on the Administration of Deep Synthesis Internet Information Services (CAC)	Repeated GAIA Chinese law-context artifact for same CAC deep-synthesis provisions; upstream human translation/source review needed.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to GAIA law-to-evidence row and keep only one canonical CAC locator.
TH-00414	LIMEN-SIGNAL-D613432BC28E0685	cross_project_duplicate	chinese	https://www.cac.gov.cn/2022-12/11/c_1672221949318230.htm	Provisions on the Administration of Deep Synthesis Internet Information Services (CAC)	Repeated GAIA Chinese law-context artifact for same CAC deep-synthesis provisions; upstream human translation/source review needed.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to GAIA law-to-evidence row and keep only one canonical CAC locator.
TH-00415	LIMEN-SIGNAL-D622396F27C83E67	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/tables/registry-sample-records-v0.2.csv:2	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00416	LIMEN-SIGNAL-D8126277366F60EB	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/mnre1045/8 | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050415Z/tables/registry-gap-map-v0.2.preview.csv:8	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00418	LIMEN-SIGNAL-D89BE1EC0F5C36F0	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/88456515	Algorithm Register of the Dutch government	Duplicate public-ai-registry deployed-record accession row for the same Dutch register item.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate against public-ai-registry
TH-00419	LIMEN-SIGNAL-D8CF25C5DB380191	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support | /srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-014/field-support-normalized-v0.1.csv:15	Dutch national Algorithm Register / Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00420	LIMEN-SIGNAL-D9767238470B2367	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask | /srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-014/field-support-normalized-v0.1.csv:20	Dutch national Algorithm Register / Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00423	LIMEN-SIGNAL-DA1A3EA094E10226	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050415Z/tables/registry-sample-records-v0.2.preview.csv:4	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00424	LIMEN-SIGNAL-DA2140684D3B8012	cross_project_duplicate	korean	/srv/tyche/pallas/pallas-ai-agent-observatory/results/boost/pallas-boost-018/rare-language-bridge-mini-batch-v0.1.csv:6	PALLAS rare-language bridge mini-batch	PALLAS/GAIA bridge artifact with seed IDs for Korean Hyodol lead; not an original source surface.	translation-safe source review only; no legal or policy conclusion from machine translation	route upstream to PALLAS/GAIA source bundle
TH-00425	LIMEN-SIGNAL-DA38C3EC104CA342	cross_project_duplicate	dutch metadata / English auto-translation label	https://al | /srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-011/dutch-record-detail-candidate-v0.1.csv:3	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00428	LIMEN-SIGNAL-DAF7D090F69EBAE2	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050415Z/tables/registry-sample-records-v0.2.csv:2	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00431	LIMEN-SIGNAL-DBCB5E1FD03D9A4F	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation | /srv/tyche/projects/public-ai-registry/results/boost/public-ai-registry-boost-014/field-support-normalized-v0.1.csv:2	Dutch national Algorithm Register / Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00432	LIMEN-SIGNAL-DBEC64673FE2B9DF	machine_translation_hold	Spanish	https://www.minciencia.gob.cl/areas/inteligencia-artificial/politica-nacional-de-inteligencia-artificial/	Chile Ministry of Science: Política Nacional de Inteligencia Artificial	Global Agent Atlas digest has official Spanish locator and English summary/themes with human_review_needed.	translation-safe source review only; no legal or policy conclusion from machine translation	dedupe with Chile rows and review original Spanish policy page
TH-00433	LIMEN-SIGNAL-DC2A7B34FF4ACB83	candidate_for_url_extraction	et	/srv/tyche/atlas/tyche-thesis-atlas-factory/config/hermes-v02-expansion-seeds.json:772	Estonian identity/e-signature/PKI expansion seed	Seed query only; no named original-language source URL in this row.	translation-safe source review only; no legal or policy conclusion from machine translation	run named URL extraction from Estonian seed query
TH-00434	LIMEN-SIGNAL-DCA942DB3B93ED18	cross_project_duplicate	es	http://www.corteconstitucional.gov.co/relatoria/2024/T-323-24.htm	GAIA submitted foreign-language digest: Colombian Constitutional Court T-323/24	Submitted GAIA digest duplicate of the same court-AI surface.	translation-safe source review only; no legal or policy conclusion from machine translation	route to GAIA court-AI source review
TH-00438	LIMEN-SIGNAL-DF4BF2EA936CDA94	cross_project_duplicate	dutch metadata / English auto-translation label	https://algoritmes.overheid.nl/en/algoritme/gm1735/931 | /srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260607T020930Z/tables/registry-gap-map-v0.2.csv:10	Algorithm Register of the Dutch government	Derived public-ai-registry Dutch auto-translation artifact; local source path exists; dedupe/reroute upstream rather than promote in LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream/dedupe; do not promote as LIMEN reviewed-core until original-language source review is separately completed.
TH-00439	LIMEN-SIGNAL-DFE6762F3059FAD9	cross_project_duplicate	uz	https://uzinfocom.uz/en/news/332	GAIA governance-anchor queue: Uzbekistan Muxlisa/my.gov.uz	Derived GAIA governance queue row already human-review gated upstream.	translation-safe source review only; no legal or policy conclusion from machine translation	keep upstream human-review gate; do not promote in LIMEN
TH-00440	LIMEN-SIGNAL-E0C3EF6B97E2F67D	cross_project_duplicate	arabic	/srv/tyche/gaia/tyche-research-vault/results/boost/gaia-boost-052/language-delta.json:10	GAIA gaia-boost-052 language-delta	Derived GAIA pointer-reconciliation bridge; not a primary source row.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate with GAIA Arabic/Gulf owner packet
TH-00443	LIMEN-SIGNAL-E1DE4F6BED9F8C3A	candidate_for_url_extraction	fr	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/sources/language-policy.json:301	France public algorithm/CNIL/Etalab language-policy trigger	Language-policy trigger only; no named French source URL in row.	translation-safe source review only; no legal or policy conclusion from machine translation	extract named French regulator/register URLs
TH-00444	LIMEN-SIGNAL-E1E97530B0F9EAA3	reject_noise	language_not_resolved	path:/srv/tyche/atlas/tyche-thesis-atlas-factory/results/rare-language-corpus-lab/translation-risk-queue.md#L5	Atlas translation-risk queue purpose note	Queue purpose note is internal metadata, not a source surface.	translation-safe source review only; no legal or policy conclusion from machine translation	exclude from review results except as queue provenance
TH-00446	LIMEN-SIGNAL-E2549661AD88FEAD	translation_source_reviewed	he	https://www.gov.il/BlobFolder/policy/ai_2023/en/Israels%20AI%20Policy%202023.pdf	Israel AI Policy 2023	Local Atlas record names Hebrew official URL/title/language but fetch was 403; source-surface only.	translation-safe source review only; no legal or policy conclusion from machine translation	extract/retry URL capture or locate accessible local copy
TH-00450	LIMEN-SIGNAL-E4001779E43B156A	cross_project_duplicate	Dutch via English auto-translation local artifact	https://algoritmes.overheid.nl/en/algoritme/gm1735/931	Algorithm Register of the Dutch government / public-ai-registry artifact	Derived public-ai-registry record/gap artifact already names Dutch Algorithm Register auto-translation; route upstream rather than promote here.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate against public-ai-registry source record and keep translation hold unless original Dutch page is reviewed upstream
TH-00454	LIMEN-SIGNAL-E63DD101B0BFB205	translation_source_reviewed	English	https://ico.org.uk/for-organisations/advice-and-services/regulatory-sandbox/	UK ICO Regulatory Sandbox	Later source-ledger package repeats same English regulator locator and bounded comparator metadata.	translation-safe source review only; no legal or policy conclusion from machine translation	dedupe with TH-00366 and retain only as English regulator comparator metadata
TH-00455	LIMEN-SIGNAL-E739B8DCC43F6650	candidate_for_url_extraction	he	https://www.gov.il/BlobFolder/policy/ai_2023/en/Israels%20AI%20Policy%202023.pdf	Israel AI Policy 2023	local metadata names gov.il PDF URL but fetch is 403 and no local text content is present	source locator only; no policy/legal claim	extract or stage named PDF URL for bounded original-language/source review
TH-00458	LIMEN-SIGNAL-E7EA38E9E9E306B3	reject_noise	not resolved	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/boost/atlas-rare-language-corpus-lab/translation-risk-queue.md:5	Atlas translation-risk queue header	Queue purpose/method text, not a source row or named external locator.	translation-safe source review only; no legal or policy conclusion from machine translation	keep as queue metadata only
TH-00459	LIMEN-SIGNAL-E7F1CBF4B34A6CC6	cross_project_duplicate	Dutch via English auto-translation local artifact	https://algoritmes.overheid.nl/en/algoritme/gm1735/931	Algorithm Register of the Dutch government / public-ai-registry artifact	Derived public-ai-registry record/gap artifact already names Dutch Algorithm Register auto-translation; route upstream rather than promote here.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate against public-ai-registry source record and keep translation hold unless original Dutch page is reviewed upstream
TH-00460	LIMEN-SIGNAL-E804FB26BBC30768	candidate_for_url_extraction	en	https://moitt.gov.pk/SiteImage/Misc/files/National%20AI%20Policy.pdf	Pakistan National Artificial Intelligence Policy PDF	local metadata names official moitt.gov.pk PDF URL but fetch failed with network unreachable	source locator only; no policy/legal claim	extract or stage named PDF URL and verify local text before claim use
TH-00463	LIMEN-SIGNAL-EAFE8D2B5BEEFC5B	cross_project_duplicate	English	https://www.mas.gov.sg/development/fintech/regulatory-sandbox	Singapore MAS fintech regulatory sandbox	Atlas package source-health negative result; derived cross-project comparator, not a LIMEN translation source.	translation-safe source review only; no legal or policy conclusion from machine translation	route/dedupe in Atlas source-health layer
TH-00465	LIMEN-SIGNAL-EC53E1442B2AF2EB	cross_project_duplicate	Dutch via English auto-translation local artifact	/srv/tyche/projects/public-ai-registry/results/submission-preprint-packages/public-ai-registry-preprint-package-20260606T050159Z/manuscript.html:109	Algorithm Register of the Dutch government / public-ai-registry artifact	Derived public-ai-registry manuscript row with truncated URL; route upstream rather than promote from LIMEN.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate against public-ai-registry; extract full URL upstream if needed
TH-00468	LIMEN-SIGNAL-ED9EDB3BC8DE6AD0	cross_project_duplicate	chinese	https://www.cac.gov.cn/2022-12/11/c_1672221949318230.htm	Provisions on the Administration of Deep Synthesis Internet Information Services (CAC)	Repeated GAIA Chinese law-context artifact for same CAC deep-synthesis provisions; upstream human translation/source review needed.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to GAIA law-to-evidence row and keep only one canonical CAC locator.
TH-00471	LIMEN-SIGNAL-EED490F8A0DB6D54	translation_source_reviewed	Spanish	/srv/tyche/gaia/tyche-research-vault/papers/global-agent-atlas/daily/gaia-foreign-language-digest-latest.json:4070	UN Guatemala Evaluación de IA en Guatemala	GAIA record includes URL, source type, Spanish metadata, and local HTML snapshot for bounded source-surface review only.	translation-safe source review only; no legal or policy conclusion from machine translation	dedupe with TH-00494; keep upstream GAIA as source owner
TH-00473	LIMEN-SIGNAL-F022ACDE1D3161CF	cross_project_duplicate	English	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/books-theory-latest.jsonl:317	OECD Regulatory experimentation DOI record	Atlas Crossref scholarly-index candidate with DOI and English metadata; belongs in Atlas literature dedupe, not LIMEN translation promotion.	translation-safe source review only; no legal or policy conclusion from machine translation	route/dedupe in Atlas books-theory lane
TH-00477	LIMEN-SIGNAL-F0F20478902FA31C	machine_translation_hold	language_not_resolved	/srv/tyche/pallas/pallas-ai-agent-observatory/results/hypothesis-lab/pallas-confidence-burden-typology-v0.1.json:5933	PALLAS confidence-burden typology	Frozen summary/gap flags only; no exact original-language source URL at cited row.	translation-safe source review only; no legal or policy conclusion from machine translation	recover linked source-pack rows before promotion
TH-00479	LIMEN-SIGNAL-F0F734A13CDF9499	cross_project_duplicate	Dutch via English auto-translation local artifact	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	Algorithm Register of the Dutch government / public-ai-registry artifact	Derived public-ai-registry record/gap artifact already names Dutch Algorithm Register auto-translation; route upstream rather than promote here.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate against public-ai-registry source record and keep translation hold unless original Dutch page is reviewed upstream
TH-00481	LIMEN-SIGNAL-F2778FB22DD21123	cross_project_duplicate	language_not_resolved	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle188-active-lanes-32-foreign-language-public-service-hardening/records.jsonl:40	glean-agents	GAIA provider record is English/local derivative, not an original-language translation source.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to GAIA provider-source hardening; remove from translation queue.
TH-00483	LIMEN-SIGNAL-F35984E8BEA732FE	cross_project_duplicate	English/Estonian context	https://accelerate.ee/experimentation-framework/	Accelerate Estonia Experimentation framework	Atlas source list already names Estonia URL and language; comparator belongs in Atlas package, not LIMEN promotion.	translation-safe source review only; no legal or policy conclusion from machine translation	route/dedupe in Atlas Estonia source list
TH-00489	LIMEN-SIGNAL-F68CA981C4A5EAC6	cross_project_duplicate	Dutch via English auto-translation local artifact	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	Algorithm Register of the Dutch government / public-ai-registry artifact	Derived public-ai-registry record/gap artifact already names Dutch Algorithm Register auto-translation; route upstream rather than promote here.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate against public-ai-registry source record and keep translation hold unless original Dutch page is reviewed upstream
TH-00490	LIMEN-SIGNAL-F84768A9D9C9A85F	cross_project_duplicate	Dutch via English auto-translation local artifact	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask	Algorithm Register of the Dutch government / public-ai-registry artifact	Derived public-ai-registry record/gap artifact already names Dutch Algorithm Register auto-translation; route upstream rather than promote here.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate against public-ai-registry source record and keep translation hold unless original Dutch page is reviewed upstream
TH-00491	LIMEN-SIGNAL-F8F5E39625F42559	reject_noise	et/en	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/reports/lanes/estonian-baltic-language-latest.md:151	Estonian-Baltic lane report planning note	line is a Why it matters note requesting future Estonian sources, not a reviewed source itself	planning-note only; no source claim	drop from translation-source queue or requeue only with the actual linked source row
