row_id	signal_id	completion_disposition	completion_state	obscure_ai_posture	promotion_gate	promotion_priority	url_extraction_verdict	source_url	source_host	source_surface_class	source_review_role	dedupe_key	cluster_size	title_or_snippet	claim_ceiling	completion_reason	next_bulk_action	forbidden_overread
SRPH-01403	LIMEN-SIGNAL-F73785C70EC9D487	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://algoritmes.overheid.nl/en/algoritme/96965841	algoritmes.overheid.nl	regulator_or_public_authority	official_register_record	https://algoritmes.overheid.nl/en/algoritme/96965841	1	ALL-NL-ALG-REG-0024,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-96965841,AiBezwaar,,In use,deployed_or_production_or_in_use,yes,official Dutch Algorithm Register bulk CSV row with	source-surface existence only	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01404	LIMEN-SIGNAL-F8BE62447406D7B4	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://algoritmes.overheid.nl/nl	algoritmes.overheid.nl	regulator_or_public_authority	official_register_surface	https://algoritmes.overheid.nl/nl	1	pallas-readiness-sprint-1,NL,Netherlands,I05,Het algoritmeregister van de Nederlandse overheid,Algoritmeregister / Government of the Netherlands,,2026-05-30,public register,Operational public algorithm register,H,Public registe	source-surface existence only	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01405	LIMEN-SIGNAL-F9AEC7F3A7C92897	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://algoritmes.overheid.nl/en/algoritme/32247246	algoritmes.overheid.nl	regulator_or_public_authority	official_register_record	https://algoritmes.overheid.nl/en/algoritme/32247246	1	ALL-NL-ALG-REG-0013,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-32247246,Struck,,In use,deployed_or_production_or_in_use,yes,official Dutch Algorithm Register bulk CSV row with In	source-surface existence only	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01574	LIMEN-SIGNAL-60FAF548EED50966	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://analisi.transparenciacatalunya.cat/en/Visualitzacions-dades/Algoritmes-de-la-Generalitat-de-Catalunya/2auv-ctwd	analisi.transparenciacatalunya.cat	regulator_or_public_authority	direct_official_source_surface	https://analisi.transparenciacatalunya.cat/en/Visualitzacions-dades/Algoritmes-de-la-Generalitat-de-Catalunya/2auv-ctwd	1	"Catalonia AI register open-data dataset/API,"""",""2026-06-08"",""Official open-data dataset; license_name = See Terms of Use; Generalitat licen"	direct source-surface existence review only; no deployment, compliance, legality, prevalence, safety, or ranking claim	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-00046	LIMEN-SIGNAL-952215834554A9CB	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P2		https://anap.gov.ro/ro/	anap.gov.ro	regulator_or_public_authority	direct_source_surface	https://anap.gov.ro/ro/	1	pallas-readiness-sprint-2,RO,Romania,I08,ANAP official website,National Agency for Public Procurement (ANAP),,2026-05-30,public procurement authority,Public procurement institutional baseline relevant to AI procurement governance.,M,No A	source-surface existence only	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-00190	LIMEN-SIGNAL-D67A5EFD083A4763	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P2		https://www.ani.pt/en/knowledge-valorization/interface/free-technological-zones/	ani.pt	regulator_or_public_authority	direct_surface	https://www.ani.pt/en/knowledge-valorization/interface/free-technological-zones/	1	batch-15-us-pl,official/legal/regulatory,candidate score-bearing source,source hardening before score update,PT,Portugal,official/legal/regulatory,Free Technological Zones,ANI,,202	source-surface existence only from local metadata	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-00605	LIMEN-SIGNAL-E78DD673E0AED17B	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P2		https://www.antai.gob.pa/	antai.gob.pa	regulator_or_public_authority	named_source_pack_surface	https://www.antai.gob.pa/	1	pallas-readiness-sprint-3,PA,Panama,I05,Autoridad Nacional de Transparencia y Acceso a la Información,ANTAI,,2026-05-30,official_institutional,General transparency/access-to-information authority evidence,M,Supports general transparenc	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-00047	LIMEN-SIGNAL-2601288FCBB8152A	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P2		https://www.apda.ad/resolucions	apda.ad	regulator_or_public_authority	direct_surface	https://www.apda.ad/resolucions	1	AD,Andorra,I02;I10,Resolucions i posicionament de l’APDA,Agència Andorrana de Protecció de Dades,,2026-05-31,regulator website,positive evidence,M,Public page states APDA publishes resolutions for public bodies and relevant categ	source-surface existence only from local metadata	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01269	LIMEN-SIGNAL-45A4401C073FD4AF	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://api.crossref.org/works/10.1056/NEJMicm2518379	api.crossref.org	public_source_surface	named_direct_source_surface	https://api.crossref.org/works/10.1056/NEJMicm2518379	1	| LIMEN-S-061 | Crossref work API for NEJM original DOI 10.1056/NEJMicm2518379 | ` | public scholarly metadata API | Global | English | 2026-06-07 | public/open Crossref API query; bounded single-record ret	source-surface existence only; no truth, legality, safety, or prevalence inference	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-00606	LIMEN-SIGNAL-6914BE942572C620	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P2		https://www.arabtimesonline.com/news/kuwait-targets-ai-misuse-with-new-regulations/	arabtimesonline.com	regulator_or_public_authority	direct_surface	https://www.arabtimesonline.com/news/kuwait-targets-ai-misuse-with-new-regulations/	1	pallas-readiness-sprint-4,KW,Kuwait,I01,Kuwait Targets AI Misuse with New Regulations,Arab Times,,2026-05-30,secondary media,weak signal for emerging AI-policy discussion,L,Reta	source-surface existence only from local metadata	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01575	LIMEN-SIGNAL-D8C4D180618CD44E	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://arcep.tg/	arcep.tg	regulator_or_public_authority	direct named source surface	https://arcep.tg/	1	batch-25-sl-bl,transparency/evidence,candidate score-bearing source,source hardening before score update,TG,Togo,public visibility,Official-portal search for algorithm register / public-sector AI inventory,Government/ARCEP/cyber portals,,20	Source-surface existence/posture only.	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-00607	LIMEN-SIGNAL-58EB2F49EEF00319	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P2		https://architecture.digital.gov.au/automated-decision-making-better-practice-guide	architecture.digital.gov.au	regulator_or_public_authority	official_guidance_page_surface	https://architecture.digital.gov.au/automated-decision-making-better-practice-guide	2	* [Automated decision-making: better practice guide](	source-surface existence only	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-00465	LIMEN-SIGNAL-6D911120A7F3BF0B	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P2		https://architecture.digital.gov.au/automated-decision-making-better-practice-guide	architecture.digital.gov.au	regulator_or_public_authority	direct_source_surface	https://architecture.digital.gov.au/automated-decision-making-better-practice-guide	2	* [Automated decision-making: better practice guide](	must resolve the underlying source before any reviewed example or paper claim	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01270	LIMEN-SIGNAL-7AACC8642BCCED6F	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://www.argentina.gob.ar/noticias/presentacion-de-las-recomendaciones-para-una-inteligenc	argentina.gob.ar	regulator_or_public_authority	official_named_source_surface	https://www.argentina.gob.ar/noticias/presentacion-de-las-recomendaciones-para-una-inteligenc	1	AR,Argentina,I01,Presentación de las Recomendaciones para una Inteligencia Artificial fiable en el Ciclo de conferencias de INAP,Argentina.gob.ar / Jefatura 2019-2023,	source-surface existence only; no incident/legal/compliance inference	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01576	LIMEN-SIGNAL-7AB633B1ED2343AD	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://www.argentina.gob.ar/sites/default/files/2023/08/sip_-_ia_recomendaciones.pdf	argentina.gob.ar	regulator_or_public_authority	official_named_source_surface	https://www.argentina.gob.ar/sites/default/files/2023/08/sip_-_ia_recomendaciones.pdf	2	AR,Argentina,I08,Recomendaciones para una Inteligencia Artificial fiable,Argentina.gob.ar / Subsecretaría de Innovación Pública,,2026-05-31,official PDF guidance,AI procuremen	source-surface existence only; no incident/legal/compliance inference	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01406	LIMEN-SIGNAL-9AB94C491BEBA53A	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://www.argentina.gob.ar/sites/default/files/2023/08/sip_-_ia_recomendaciones.pdf	argentina.gob.ar	regulator_or_public_authority	official_guidance_surface	https://www.argentina.gob.ar/sites/default/files/2023/08/sip_-_ia_recomendaciones.pdf	2	AR,Argentina,I08,Recomendaciones para una Inteligencia Artificial fiable,Argentina.gob.ar / Subsecretaría de Innovación Pública,,2026-05-31,official PDF guidance,AI procuremen	Names a concrete source surface only; no incident, legality, compliance, safety, deployment, prevalence, or ranking inference.	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-00608	LIMEN-SIGNAL-DFEF3315DDD22C6A	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P2		https://www.argentina.gob.ar/programa-nacional-de-transparencia-y-proteccion-de-datos-personales-en-el-uso-de-l	argentina.gob.ar	regulator_or_public_authority	direct_surface	https://www.argentina.gob.ar/programa-nacional-de-transparencia-y-proteccion-de-datos-personales-en-el-uso-de-l	2	AR,Argentina,I05,Programa Nacional de Transparencia y Protección de Datos Personales en el uso de la Inteligencia Artificial,Argentina.gob.ar / AAIP,	source-surface existence only from local metadata	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-00466	LIMEN-SIGNAL-E6E7859CCF11C4E5	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P2		https://www.argentina.gob.ar/programa-nacional-de-transparencia-y-proteccion-de-datos-personales-en-el-uso-de-l	argentina.gob.ar	regulator_or_public_authority	direct_surface	https://www.argentina.gob.ar/programa-nacional-de-transparencia-y-proteccion-de-datos-personales-en-el-uso-de-l	2	AR,Argentina,I02,Programa Nacional de Transparencia y Protección de Datos Personales en el uso de la Inteligencia Artificial,Argentina.gob.ar / AAIP,	source-surface existence only from local metadata	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-00881	LIMEN-SIGNAL-EA2505CF6F83016D	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P2		https://www.argentina.gob.ar/buscar/inteligencia%20artificial%20algoritmo%20registro	argentina.gob.ar	regulator_or_public_authority	direct_surface	https://www.argentina.gob.ar/buscar/inteligencia%20artificial%20algoritmo%20registro	1	AR,Argentina,I05,Argentina.gob.ar search: inteligencia artificial algoritmo registro,Argentina.gob.ar search,,2026-05-31,official site search result,negative evidence note,L,Se	source-surface existence only from local metadata	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-00191	LIMEN-SIGNAL-EAA0EA33E969618D	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P2		https://arn.gw/	arn.gw	regulator_or_public_authority	direct_surface	https://arn.gw/	1	GW,Guinea-Bissau,I03,Regulatory sandbox search result,Checked official/public sources,,2026-05-31,negative_evidence_summary,negative_or_unresolved,L,ARN pages checked for consultation regulation supervision and publications did not show an	source-surface existence only from local metadata	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-00609	LIMEN-SIGNAL-47D855D8DC82820E	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P2		https://www.arpce.dz/fr/cons	arpce.dz	regulator_or_public_authority	direct_surface_candidate	https://www.arpce.dz/fr/cons	1	DZ,Algeria,I03,ARPCE public consultations,ARPCE,,2026-05-31,official_regulator_page,partial_process_evidence,L,Public-consultation page supports consultation practice but does not evidence an AI or general regulatory sandbox. No 'sa	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-00192	LIMEN-SIGNAL-DD8FA8B2866A8426	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P2		https://www.artec.mg/	artec.mg	regulator_or_public_authority	direct_surface	https://www.artec.mg/	1	MG,Madagascar,I05,ARTEC public site checked,ARTEC Madagascar,,2026-05-30,official_communications_regulator,negative_evidence,M,ARTEC public legal/procedure/publication pages did not reveal a public algorithm register; site includes telecom	source-surface existence only from local metadata	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-00048	LIMEN-SIGNAL-1B53951EF8AC1B90	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P2		https://asic.gov.au/for-business/innovation-hub/enhanced-regulatory-sandbox/	asic.gov.au	regulator_or_public_authority	named_direct_source_surface	https://asic.gov.au/for-business/innovation-hub/enhanced-regulatory-sandbox/	3	"AU,Australia,I03,Enhanced regulatory sandbox,Australian Securities and Investments Commission,,2026-05-31,regulator_sandbox,adjacent_financial_regulatory_sandbox,H,""Accessible official"	Supports only source-surface existence and narrow descriptive posture from the local record, not incident truth, legality, compliance, deployment certainty, prevalence, or ranking.	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-00049	LIMEN-SIGNAL-43945D32CAD565D2	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P2		https://asic.gov.au/for-business-and-companies/innovation-hub/enhanced-regulatory-sandbox-ers/	asic.gov.au	regulator_or_public_authority	official_source_surface	https://asic.gov.au/for-business-and-companies/innovation-hub/enhanced-regulatory-sandbox-ers/	1	"NF,Norfolk Island,I03,Enhanced regulatory sandbox,Australian Securities and Investments Commission,,2026-05-31,parent_state_regulatory_sandbox,limited-context,L,""Offi"	Source-surface existence only; do not infer truth, legality, compliance, safety, prevalence, or ranking.	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-00050	LIMEN-SIGNAL-45A7E4F6DAF1E4F0	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P2		https://asic.gov.au/for-business/innovation-hub/enhanced-regulatory-sandbox/	asic.gov.au	regulator_or_public_authority	direct_source_surface	https://asic.gov.au/for-business/innovation-hub/enhanced-regulatory-sandbox/	3	pallas-readiness-sprint-1,AU,Australia,I03,Enhanced regulatory sandbox,Australian Securities and Investments Commission,,2026-05-30,regulator sandbox,Primary evidence for an operationa	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-00193	LIMEN-SIGNAL-B4BDE505C23E6EF1	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P2	wrapper_needs_parent_source	https://www.asic.gov.au/for-business-and-companies/innovation-hub/enhanced-regulatory-sandbox-ers/	asic.gov.au	regulator_or_public_authority	official_sectoral_sandbox	https://www.asic.gov.au/for-business-and-companies/innovation-hub/enhanced-regulatory-sandbox-ers/	2	"CX,I03,1,L,1,M,""ASIC Enhanced Regulatory Sandbox is an official sectoral sandbox source, replacing generic ITU context, but it is financial-services-focused and not AI/Christmas-Island-specific."",TRUE,cx-source-hardening"	source-surface existence only from local metadata/files	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-00051	LIMEN-SIGNAL-E38D82F92C5E162D	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P2		https://asic.gov.au/for-business/innovation-hub/enhanced-regulatory-sandbox/	asic.gov.au	regulator_or_public_authority	named_direct_source_surface	https://asic.gov.au/for-business/innovation-hub/enhanced-regulatory-sandbox/	3	AU,Australia,I03,Enhanced regulatory sandbox,Australian Securities and Investments Commission,,2026-05-30,regulator sandbox,Primary evidence for an operational sectoral sandbox,H,Finte	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-00052	LIMEN-SIGNAL-E790E18FF3FFD3AB	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P2		https://www.asic.gov.au/for-business-and-companies/innovation-hub/enhanced-regulatory-sandbox-ers/	asic.gov.au	regulator_or_public_authority	official_regulator_sandbox_page	https://www.asic.gov.au/for-business-and-companies/innovation-hub/enhanced-regulatory-sandbox-ers/	2	CX,Christmas Island,I03,Enhanced regulatory sandbox (ERS),Australian Securities and Investments Commission,,2026-05-31,official_regulator_sandbox,sectoral_sandbox	bounded existence of named direct source surface only	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-00610	LIMEN-SIGNAL-4F66D8EA9A056661	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P2		https://assets.innovazione.gov.it/1721376223-01-strategia-italiana-per-l-intelligenza-artificiale-202	assets.innovazione.gov.it	regulator_or_public_authority	named_direct_source_surface	https://assets.innovazione.gov.it/1721376223-01-strategia-italiana-per-l-intelligenza-artificiale-202	1	pallas-readiness-sprint-1,IT,Italy,I05,Strategia Italiana per l'Intelligenza Artificiale 2024-2026 - full document,Dipartimento per la trasformazione digitale,	surface existence/context only; do not infer legality, prevalence, or deployment truth	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-00882	LIMEN-SIGNAL-AB882AA58FB54A04	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P2		https://assets.innovazione.gov.it/1721376223-01-strategia-italiana-per-l-intelligenza-artificiale-2024-2026.pdf	assets.innovazione.gov.it	regulator_or_public_authority	official_strategy_surface	https://assets.innovazione.gov.it/1721376223-01-strategia-italiana-per-l-intelligenza-artificiale-2024-2026.pdf	1	IT,Italy,I05,Strategia Italiana per l'Intelligenza Artificiale 2024-2026 - full document,Dipartimento per la trasformazione digitale,,2026-05-30,gove	source-surface existence only; no policy inference	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-00611	LIMEN-SIGNAL-03DE10C145205812	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P2		https://www.ats.aq/e/secretariat.html	ats.aq	regulator_or_public_authority	named_direct_source_surface	https://www.ats.aq/e/secretariat.html	1	"AQ,Antarctica,I08,The Secretariat of the Antarctic Treaty,Antarctic Treaty Secretariat,,2026-05-31,official_institutional_source,positive_limited_governance,M,""Secretariat page states the budget is approved yearly by ATCM a"	Supports only source-surface existence and bounded descriptive posture from the local record, not incident truth, legality, compliance, deployment certainty, prevalence, or ranking.	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-00883	LIMEN-SIGNAL-9840E7D70E9768C1	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P2		https://attorneygeneralchambers.com/laws-of-saint-lucia/data-protection-act	attorneygeneralchambers.com	regulator_or_public_authority	named direct source surface	https://attorneygeneralchambers.com/laws-of-saint-lucia/data-protection-act	2	"pallas-readiness-sprint-3,LC,Saint Lucia,I02,Data Protection Act,""Attorney General Chambers, Government of Saint Lucia"",,2026-05-30,statute/revised law,regulator capacity evidence,M,""La"	bounded source-surface existence only	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-00884	LIMEN-SIGNAL-E44958BFCC1D27F6	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P2		https://attorneygeneralchambers.com/laws-of-saint-lucia/data-protection-act	attorneygeneralchambers.com	regulator_or_public_authority	official_statute_surface	https://attorneygeneralchambers.com/laws-of-saint-lucia/data-protection-act	2	"LC,Saint Lucia,I02,Data Protection Act,""Attorney General Chambers, Government of Saint Lucia"",,2026-05-30,statute/revised law,regulator capacity evidence,M,""Law table of contents includ"	bounded existence of named direct source surface only	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01201	LIMEN-SIGNAL-11470C76B9BE73A4	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://au.int/en/node/44004	au.int	policy_or_guidance_surface	official_source_surface	https://au.int/en/node/44004	11	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source-tuned"", ""content_hash"": ""47fc017a55281fc7189fb7c069df22207ea9d3b212c8c7d163b0efe4e8f9a982"", ""content_type"": ""text/html; charset=utf-8"","	existence of a named direct source surface only	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01107	LIMEN-SIGNAL-194DDF654036CB24	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://au.int/es/node/42078	au.int	public_source_surface	direct_source_surface	https://au.int/es/node/42078	10	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source-tuned"", ""content_hash"": ""aad6e3faef468e7436f024e06d47258b133060c23049be88892e69f6c8da9e98"", ""content_type"": ""text/html; charset=utf-8"","	surface existence only	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
