row_id	signal_id	promotion_gate	promotion_priority	promotion_resolution	linked_reviewed_case_id	linked_source_id	linked_source_role	hardening_score	dedupe_key	duplicate_url_count	source_url	url_recovery_status	url_recovery_source	source_host	source_surface_class	source_review_role	review_priority	shards	queries	source_path	source_line	title_or_snippet	source_review_reason	claim_ceiling	next_action	required_hardening_step	forbidden_overread
SRPH-00150	LIMEN-SIGNAL-92C079232BE825AB	source_surface_anchor_only	P2	open_promotion_hardening				4	https://leginfo.legislature.ca.gov/faces/billNavClient.xhtml?bill_id=202320240SB942	5	https://leginfo.legislature.ca.gov/faces/billNavClient.xhtml?bill_id=202320240SB942	snippet_or_result	source_review_input	leginfo.legislature.ca.gov	regulator_or_public_authority	direct_source_surface	P1_official_or_regulator_review	identity-provenance	watermark	/srv/tyche/gaia/tyche-research-vault/submissions/gaia-preprint-package-20260607T1635EEST/data/exports/global-agent-atlas-laws-v0.1.csv	7	"us-california-ai-transparency-act,US-CA,""California, United States"",California AI Transparency Act SB 942,state_law,in_force,2026-01-01,,official_law_or_regulator,""California la"	Names a concrete official legislative surface suitable for bounded source-surface review.	surface existence only; no truth, legality, compliance, safety, prevalence, or ranking claim	keep in bounded direct-source review queue	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00151	LIMEN-SIGNAL-ADE169180919CF6E	source_surface_anchor_only	P2	open_promotion_hardening				4	https://leginfo.legislature.ca.gov/faces/billNavClient.xhtml?bill_id=202320240SB942	5	https://leginfo.legislature.ca.gov/faces/billNavClient.xhtml?bill_id=202320240SB942	snippet_or_result	source_review_input	leginfo.legislature.ca.gov	regulator_or_public_authority	official_law_surface	P1_official_or_regulator_review	identity-provenance	watermark	/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/exports/global-agent-atlas-laws-v0.1.csv	7	"us-california-ai-transparency-act,US-CA,""California, United States"",California AI Transparency Act SB 942,state_law,in_force,2026-01-01,,official_law_or_regulator,""California la"	Names an official California bill/law surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	queue bounded source review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00152	LIMEN-SIGNAL-C414733DAB8D3C35	source_surface_anchor_only	P2	open_promotion_hardening				4	https://leginfo.legislature.ca.gov/faces/billNavClient.xhtml?bill_id=202320240SB942	5	https://leginfo.legislature.ca.gov/faces/billNavClient.xhtml?bill_id=202320240SB942	snippet_or_result	source_review_input	leginfo.legislature.ca.gov	regulator_or_public_authority	official_law_surface	P1_official_or_regulator_review	identity-provenance	watermark	/srv/tyche/gaia/tyche-research-vault/results/gaia-factory-continuous/exports/global/global-agent-atlas-laws-v0.1.csv	7	"us-california-ai-transparency-act,US-CA,""California, United States"",California AI Transparency Act SB 942,state_law,in_force,2026-01-01,,official_law_or_regulator,""California la"	Local row names a concrete official law or regulator surface.	source-surface existence review only	keep in direct source review queue	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00153	LIMEN-SIGNAL-F4FB14D2B7D5D5EF	source_surface_anchor_only	P2	open_promotion_hardening				4	https://leginfo.legislature.ca.gov/faces/billNavClient.xhtml?bill_id=202320240SB942	5	https://leginfo.legislature.ca.gov/faces/billNavClient.xhtml?bill_id=202320240SB942	snippet_or_result	source_review_input	leginfo.legislature.ca.gov	regulator_or_public_authority	direct_source_surface	P1_official_or_regulator_review	identity-provenance	watermark	/srv/tyche/gaia/tyche-research-vault/submissions/gaia-preprint-package-20260607T1516EEST/data/exports/global-agent-atlas-laws-v0.1.csv	7	"us-california-ai-transparency-act,US-CA,""California, United States"",California AI Transparency Act SB 942,state_law,in_force,2026-01-01,,official_law_or_regulator,""California la"	Local export row names a concrete official source surface.	source-surface existence review only	keep in direct source review queue	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00154	LIMEN-SIGNAL-FBA6FA0232B82D53	source_surface_anchor_only	P2	open_promotion_hardening				4	https://leginfo.legislature.ca.gov/faces/billNavClient.xhtml?bill_id=202320240SB942	5	https://leginfo.legislature.ca.gov/faces/billNavClient.xhtml?bill_id=202320240SB942	snippet_or_result	source_review_input	leginfo.legislature.ca.gov	regulator_or_public_authority	direct_source_surface	P1_official_or_regulator_review	identity-provenance	watermark	/srv/tyche/gaia/tyche-research-vault/submissions/gaia-preprint-package-20260605T0845EEST/data/exports/global-agent-atlas-laws-v0.1.csv	7	"us-california-ai-transparency-act,US-CA,""California, United States"",California AI Transparency Act SB 942,state_law,in_force,2026-01-01,,official_law_or_regulator,""California la"	"Names a concrete reviewable source surface: us-california-ai-transparency-act,US-CA,""California, United States"",California AI Transpar."	source-surface existence only	queue bounded source review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00155	LIMEN-SIGNAL-021CAFDBEBDCF349	source_surface_anchor_only	P2	open_promotion_hardening				4	https://www.legislation.gov.au/F2007B00733/latest/text	1	https://www.legislation.gov.au/F2007B00733/latest/text	snippet_or_result	source_review_input	legislation.gov.au	regulator_or_public_authority	named_direct_source_surface	P1_official_or_regulator_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_6_SOURCE_REFRESH.csv	13	HM,Heard Island and McDonald Islands,I10,Environment Protection and Biodiversity Conservation Act 1999 - Proclamation - Heard Island and McDonald Islands Marine Reserve,Federal Register of Legislation,,2026	Local source-pack/source-refresh row names a concrete official, regulator, or institution-facing source surface with enough metadata to treat it as a direct-source candidate.	Supports only source-surface existence and bounded descriptive posture from the local record, not incident truth, legality, compliance, deployment certainty, prevalence, or ranking.	Carry into reviewed-core triage with bounded wording and keep the local source-pack row as provenance anchor.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00156	LIMEN-SIGNAL-FF66531FBC5161D1	source_surface_anchor_only	P2	open_promotion_hardening				4	https://legislation.gov.ky/cms/images/LEGISLATION/PRINCIPAL/2017/2017-0033/2017-0033_2021%20Revision.pdf	2	https://legislation.gov.ky/cms/images/LEGISLATION/PRINCIPAL/2017/2017-0033/2017-0033_2021%20Revision.pdf	snippet_or_result	source_review_input	legislation.gov.ky	regulator_or_public_authority	direct_source_surface	P1_official_or_regulator_review	public-sector	automated decision	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_1_SOURCE_REFRESH.csv	128	KY,Cayman Islands,I10,Data Protection Act automated decision and breach provisions,Cayman Islands Legislation,,2026-05-30,statute,positive_lifecycle_horizon	Names a concrete reviewable source surface: Data Protection Act automated-decision provisions.	source-surface existence only	queue bounded source review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00157	LIMEN-SIGNAL-608B7769E40C3ABA	source_surface_anchor_only	P2	open_promotion_hardening				4	https://mcit.gov.af/en/node/6937	2	https://mcit.gov.af/en/node/6937	snippet_or_result	source_review_input	mcit.gov.af	regulator_or_public_authority	named_direct_surface	P1_official_or_regulator_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_4_SOURCE_PACK.csv	25	"AF,Afghanistan,I10,Real time Data Management System Project,Ministry of Communications and Information Technology (MCIT),,2026-05-30,official project page,adjacent evidence,L,""Project page suggests public data-management infrast"	Names a concrete official or institutional surface suitable for bounded source review.	source-surface existence only; no incident or compliance inference	queue bounded source-surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00158	LIMEN-SIGNAL-0D360365B9A0AC1B	source_surface_anchor_only	P2	open_promotion_hardening				4	https://mdt.gov.mk/en-GB/regulativa/strategija-za-razvoj-na-ikt-smart-mk-2030	1	https://mdt.gov.mk/en-GB/regulativa/strategija-za-razvoj-na-ikt-smart-mk-2030	snippet_or_result	source_review_input	mdt.gov.mk	regulator_or_public_authority	direct_surface_candidate	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	1502	pallas-readiness-sprint-2,MK,North Macedonia,I03,ICT Development Strategy: SMART/MK 2030,Ministry of Digital Transformation,,2026-05-30,official national strategy,no sandbox found in	Names a concrete direct source surface: pallas-readiness-sprint-2.	Source-surface existence and posture only; no incident truth, legality, compliance, prevalence, or ranking claim.	retain for bounded direct-source surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00159	LIMEN-SIGNAL-FA8514B813B5FC21	source_surface_anchor_only	P2	open_promotion_hardening				4	https://www.mma.gov.mv/#/bankingandpayments/paymentservices	1	https://www.mma.gov.mv/#/bankingandpayments/paymentservices	snippet_or_result	source_review_input	mma.gov.mv	regulator_or_public_authority	named_official_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	3213	pallas-readiness-sprint-4,MV,Maldives,I03,Maldives Monetary Authority - Payment Services / laws and regulations,Maldives Monetary Authority,,2026-05-30,official regulator page,negative/sector-regulator	source-pack row names a concrete official/regulator/institutional surface suitable for bounded source-surface review	direct source-surface existence/posture only; no compliance, deployment, or prevalence claim	promote to bounded direct-source review with local provenance	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00160	LIMEN-SIGNAL-6EF1603B970D366A	source_surface_anchor_only	P2	open_promotion_hardening				4	https://moc.gov.gh/2026/04/24/ghana-launches-national-ai-strategy-to-drive-digital-transformation-and-economic-growth/	2	https://moc.gov.gh/2026/04/24/ghana-launches-national-ai-strategy-to-drive-digital-transformation-and-economic-growth/	json_field:url	origin_file_line	moc.gov.gh	policy_or_guidance_surface	official_policy_surface	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/african-multilingual-language-records.jsonl	227	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source-tuned"", ""content_hash"": ""2224b4006bfc5319be25db77c5751ef645ae4de8aaf481c419850e9063243382"", ""content_type"": ""text/html; charset=UTF-8"","	Local JSON names a Ghana ministry page: Ghana launches National AI Strategy.	Source-surface existence only; no truth, legality, safety, compliance, or prevalence inference.	Queue bounded source-surface review on the named local source.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00161	LIMEN-SIGNAL-D365F8EF5D3F81DC	source_surface_anchor_only	P2	open_promotion_hardening				4	https://moitt.gov.pk/SiteImage/Misc/files/National%20AI%20Policy.pdf	1	https://moitt.gov.pk/SiteImage/Misc/files/National%20AI%20Policy.pdf	json_field:url	origin_file_line	moitt.gov.pk	regulator_or_public_authority	direct_source_surface	P1_official_or_regulator_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/south-asian-language-records.jsonl	36	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source-tuned"", ""content_hash"": null, ""content_type"": null, ""dates_found"": [], ""domain"": ""moitt.gov.pk"", ""error"": ""URLError(OSError(101, 'Networ"	Local metadata names a concrete official or institutional source surface for bounded review.	Surface existence/posture only from local metadata.	Queue bounded source-surface review.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00162	LIMEN-SIGNAL-F0E88A0B6FBACED6	source_surface_anchor_only	P2	open_promotion_hardening				4	https://mset.gov	1	https://mset.gov	snippet_or_result	source_review_input	mset.gov	regulator_or_public_authority	official_source_surface	P1_official_or_regulator_review	public-sector	AI register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv	620	batch-21-th-mf,official/legal/regulatory,candidate score-bearing source,source hardening before score update,JM,Jamaica,official/legal/regulatory,Ministry of Science Energy Telecommunications and Transport digital policy,Government of Jamai	Row names a concrete official or institutional source surface suitable for bounded source-surface review.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	review named surface only	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00163	LIMEN-SIGNAL-BF26DFE60AA8E79F	source_surface_anchor_only	P2	open_promotion_hardening				4	https://mtc.gov.la/index.php?r=site/contents&id=29	3	https://mtc.gov.la/index.php?r=site/contents&id=29	snippet_or_result	source_review_input	mtc.gov.la	regulator_or_public_authority	named_official_or_regulator_surface	P1_official_or_regulator_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	3095	pallas-readiness-sprint-4,LA,Laos,I05,National Digital Economy Development Vision Strategy and Plan - open government data project,Ministry of Technology and Communications,,2026-05-30,official strategy,Shows p	Source-pack metadata names a concrete official, regulator, institutional, portal, register, or notice surface and local row evidence is sufficient for source-surface existence triage.	source-surface triage only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking inference	open bounded source-surface review if not already represented	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00164	LIMEN-SIGNAL-F32AC52BDB8E0808	source_surface_anchor_only	P2	open_promotion_hardening				4	https://mtc.gov.la/index.php?r=site/contents&id=29	3	https://mtc.gov.la/index.php?r=site/contents&id=29	snippet_or_result	source_review_input	mtc.gov.la	regulator_or_public_authority	named_official_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	3091	pallas-readiness-sprint-4,LA,Laos,I03,National Digital Economy Development Vision Strategy and Plan - Work Plan 5,Ministry of Technology and Communications,,2026-05-30,official strategy,Mentions supporting tria	source-pack row names a concrete official/regulator/institutional surface suitable for bounded source-surface review	direct source-surface existence/posture only; no compliance, deployment, or prevalence claim	promote to bounded direct-source review with local provenance	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00165	LIMEN-SIGNAL-189A1D99C5165A93	source_surface_anchor_only	P2	open_promotion_hardening				4	https://www.nist.gov/news-events/events/2026/05/nist-workshop-ai-incident-management	1	https://www.nist.gov/news-events/events/2026/05/nist-workshop-ai-incident-management	snippet_or_result	source_review_input	nist.gov	regulator_or_public_authority	direct_surface_candidate	P1_official_or_regulator_review	residual-weird	AI incident	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/reports/lanes/venues-lectures-cfps-latest.md	137	- **NIST Workshop on AI Incident Management | NIST** (`lecture-event-source`):	Local metadata names a concrete NIST event page as the source surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	queue bounded source review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00166	LIMEN-SIGNAL-A6407202E24E7672	source_surface_anchor_only	P2	open_promotion_hardening				4	https://www.privacy.org.nz/	1	https://www.privacy.org.nz/	snippet_or_result	source_review_input	privacy.org.nz	regulator_or_public_authority	official_named_surface	P2_article_relevance_review	public-sector	automated decision	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_LANE_SOURCE_CANDIDATES.csv	910	batch-15-us-pl,official/legal/regulatory,candidate score-bearing source,source hardening before score update,NZ,New Zealand,official/legal/regulatory,Office of the Privacy Commissioner,Privacy Commissioner,,2024,official,primary,high	Row names a concrete official institutional page suitable for bounded source-surface review.	Surface existence only; no truth/compliance/prevalence inference.	Open a bounded source packet only if this surface is still needed downstream.	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00167	LIMEN-SIGNAL-76E96D4B1196ECC5	source_surface_anchor_only	P2	open_promotion_hardening				4	https://www.proto.cx/resource/namibias-government-to-launch-ai-agents-for-citizen-support-and-complaint-resolution	1	https://www.proto.cx/resource/namibias-government-to-launch-ai-agents-for-citizen-support-and-complaint-resolution	delimited_cell	origin_file_line	proto.cx	regulator_or_public_authority	vendor_advisory_surface	P2_article_relevance_review	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_GAIA_BRIDGE_MATRIX.csv	43	"PG-042,namibia-consumerconnect-ai-agent-network,ConsumerConnect Namibia AI agent network for citizen support and complaint resolution,""Proto, with public evidence naming Bank of Namibia, NAMFISA, CRAN, Instant Payments Namibia and Gates Fou"	Local bridge-matrix row names a Proto resource page as the direct source surface.	Surface existence/posture only from local metadata.	queue bounded source-surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00168	LIMEN-SIGNAL-DF59E87DF9DD8B3B	source_surface_anchor_only	P2	open_promotion_hardening				4	https://www.sanayi.gov.tr/assets/pdf/UlusalYapayZekaStratejisi2024-2025EylemPlani.pdf	2	https://www.sanayi.gov.tr/assets/pdf/UlusalYapayZekaStratejisi2024-2025EylemPlani.pdf	snippet_or_result	source_review_input	sanayi.gov.tr	regulator_or_public_authority	named_direct_source_surface	P1_official_or_regulator_review	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_12_SOURCE_REFRESH.csv	305	TR,Turkey,I08,National AI Strategy 2024-2025 Action Plan - AI procurement search,Ministry of Industry and Technology,,2026-05-31,official_ai_action_plan,Checked for AI procure	Row names a concrete official, institutional, or regulator source surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	keep for bounded source-surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00169	LIMEN-SIGNAL-4412F3E45676A0BA	source_surface_anchor_only	P2	open_promotion_hardening				4	https://scb.gov.bs/scb-fitlink/	1	https://scb.gov.bs/scb-fitlink/	snippet_or_result	source_review_input	scb.gov.bs	regulator_or_public_authority	direct_source_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_8_SOURCE_REFRESH.csv	6	"BS,Bahamas,I03,SCB FITLink - Fintech Hub,Securities Commission of The Bahamas,,2026-05-31,financial regulator page,innovation hub / quasi-sandbox evidence,H,""SCB describes FITLink as the Commission's FinTech Hub, central point of"	Concrete official or institutional surface named locally: named source surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	keep in bounded source-surface review queue	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00170	LIMEN-SIGNAL-9603F34839505F03	source_surface_anchor_only	P2	open_promotion_hardening				4	https://static.au.int/en/document/44004-doc-en-continentalaistrategyjuly2024pdf	9	https://static.au.int/en/document/44004-doc-en-continentalaistrategyjuly2024pdf	json_field:url	origin_file_line	static.au.int	regulator_or_public_authority	named official / regulator source surface	P2_article_relevance_review	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/african-multilingual-language-history.jsonl	242	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source-tuned"", ""content_hash"": ""00896df0c62c50c472dae28c92fca0781152821e0adda8a6f0e04fc1720a7597"", ""content_type"": ""text/html; charset=utf-8"","	Local metadata names a concrete official source surface with enough detail for bounded source-surface review.	source-surface existence only	queue bounded source-surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00171	LIMEN-SIGNAL-CC75877C0E4C7478	source_surface_anchor_only	P2	open_promotion_hardening				4	https://trusteid.mdt.gov.mk/trustedlist/	1	https://trusteid.mdt.gov.mk/trustedlist/	snippet_or_result	source_review_input	trusteid.mdt.gov.mk	regulator_or_public_authority	official trusted-list portal	P1_official_or_regulator_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_13_SOURCE_REFRESH.csv	219	MK,North Macedonia,I10,Trusted List,Ministry of Digital Transformation - TrustEID portal,,2026-05-31,official trusted list / PKI publication,non-AI attestation baseline,M,Retain only as digital-trust infrastructure conte	TrustEID trusted-list portal is a concrete official source surface.	Names a bounded direct source surface only; no substantive claim.	queue bounded surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00172	LIMEN-SIGNAL-2BC18618D6BF064F	source_surface_anchor_only	P2	open_promotion_hardening				4	https://www.varam.gov.lv/en/digital-transformation-guidelines-2021-2027	1	https://www.varam.gov.lv/en/digital-transformation-guidelines-2021-2027	snippet_or_result	source_review_input	varam.gov.lv	regulator_or_public_authority	official_or_institutional_surface	P1_official_or_regulator_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_SOURCE_PACK.csv	659	"LV,Latvia,I03,Digital Transformation Guidelines 2021-2027,Ministry of Smart Administration and Regional Development (VARAM),,2026-05-30,official national digital policy page,""Digital innova"	Row names a concrete official, institutional, or vendor source surface.	source-surface existence review only	keep in direct source review queue	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00173	LIMEN-SIGNAL-1EA8621CE7FA198E	source_surface_anchor_only	P2	open_promotion_hardening				4	https://wallet.gov.gr/	2	https://wallet.gov.gr/	snippet_or_result	source_review_input	wallet.gov.gr	regulator_or_public_authority	direct_source_surface	P1_official_or_regulator_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_SOURCE_PACK.csv	252	"GR,Greece,I10,Gov.gr Wallet revocation and support links,Gov.gr / Ministry of Digital Governance,,2026-05-30,official digital service page,""Shows revocation mechanism for digital documents, relevant as non-AI evidence-infrastructure patte"	Concrete official source surface is named in local metadata.	surface existence only	queue bounded source-surface review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00174	LIMEN-SIGNAL-F5F56022E5C71BB6	source_surface_anchor_only	P2	open_promotion_hardening				4	https://wallet.gov.gr/	2	https://wallet.gov.gr/	snippet_or_result	source_review_input	wallet.gov.gr	regulator_or_public_authority	official_service_page	P1_official_or_regulator_review	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_SOURCE_REFRESH.csv	149	GR,Greece,I06,Gov.gr Wallet,Gov.gr / Ministry of Digital Governance,,2026-05-31,official_digital_identity_service_page,primary,H,Official Gov.gr Wallet page accessible; supports digital wallet/service baseline. Page exposes support and di	Local row names a concrete official government service page.	source-surface existence only	bounded source review if still needed	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00175	LIMEN-SIGNAL-47E4E302E9238FFE	source_surface_anchor_only	P2	open_promotion_hardening				3	https://accelerate.ee/experimentation-framework/	6	https://accelerate.ee/experimentation-framework/	json_field:url	origin_file_line	accelerate.ee	regulator_or_public_authority	direct_surface_candidate	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.1-freeze/runtime/lanes/law-regulator-failed-latest.jsonl	32	"{""already_in_main_dataset"": false, ""category"": ""estonian-regulatory-sandbox"", ""content_hash"": null, ""content_type"": null, ""dates_found"": [], ""domain"": ""accelerate.ee"", ""error"": ""URLError(gaierror(-3, 'Temporary failure in name resolution'))"	Local metadata names a concrete official experimentation-framework surface.	direct source review may inspect source posture only; no prevalence, legality, safety, or compliance claim	queue bounded source review	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-00176	LIMEN-SIGNAL-F6DCBFD76C830953	source_surface_anchor_only	P2	open_promotion_hardening				3	https://accelerate.ee/experimentation-framework/	6	https://accelerate.ee/experimentation-framework/	snippet_or_result	source_review_input	accelerate.ee	regulator_or_public_authority	direct_surface	P2_article_relevance_review	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_1_SOURCE_REFRESH.csv	7	EE,Estonia,I03,Experimentation framework,Accelerate Estonia,,2026-05-30,official public-sector innovation/sandbox page,primary,M,Shows Estonia-wide experimentation framework enabling regulatory sandboxes under re	Source-pack listing pairs a named external authority/source with a direct external URL.	source-surface existence only from local metadata	open bounded direct source review packet	Use as source-family, registry, policy, or observability anchor only unless a concrete edge-case claim is later extracted.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
