queue_id	signal_id	bulk_source_verdict	extracted_source_url	source_name	evidence_location	reason	claim_ceiling	next_action	batch_id	review_priority	source_review_role	shards	queries	source_path	source_line
BPSE-00763	LIMEN-SIGNAL-7E10BB1AE66E256C	country_gap_no_parent_source		Faroe Islands research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:34	Research-queue country gap row lists target source types only; no URL or named parent source.	metadata/proxy only until a named direct surface is extracted	extract named source surface from local metadata	20260616T122044Z-lane4-c22203f9	P2_article_relevance_review	proxy_or_wrapper_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	34
BPSE-00765	LIMEN-SIGNAL-7EE6A4A89AE1626A	country_gap_no_parent_source		Cape Verde research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:50	Research-queue country gap row lists target source types only; no URL or named parent source.	metadata/proxy only until a named direct surface is extracted	extract named source surface from local metadata	20260616T122044Z-lane4-c22203f9	P2_article_relevance_review	proxy_or_wrapper_surface	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	50
BPSE-00766	LIMEN-SIGNAL-7F233F431A510812	country_gap_no_parent_source		Bouvet Island research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:89	Research-queue country topic bundle only; no URL or named parent source.	underlying named source still unresolved	extract named source from local artifact	20260616T122044Z-lane4-c22203f9	P2_article_relevance_review	research_queue_topic	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	89
BPSE-00767	LIMEN-SIGNAL-7F803F354BD19DFA	country_gap_no_parent_source		Suriname research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:76	Research-queue country topic bundle only; no URL or named parent source.	underlying named source still unresolved	extract named source from local artifact	20260616T122044Z-lane4-c22203f9	P2_article_relevance_review	research_queue_topic	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	76
BPSE-00768	LIMEN-SIGNAL-7FD165DE8B81824E	country_gap_no_parent_source		Bolivia research queue row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:18	Research-queue country topic bundle only; no URL or named parent source.	underlying named source still unresolved	extract named source from local artifact	20260616T122044Z-lane4-c22203f9	P2_article_relevance_review	research_queue_topic	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	18
BPSE-00771	LIMEN-SIGNAL-8022F67FD807F2CB	country_gap_no_parent_source		French Guiana research queue topic bundle	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:11	Country research queue row lists search topics and desired source classes only.	processing-state gap only; no source claim	resolve a named official source before source review	20260616T122212Z-lane11-fcdab88c	P2_article_relevance_review	research_queue_topic	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	11
BPSE-00775	LIMEN-SIGNAL-80CD831A68642CAF	country_gap_no_parent_source		Serbia research queue topic bundle	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:14	Country research queue row lists source classes and search topics only.	processing-state gap only; no source claim	resolve a named official source before source review	20260616T122212Z-lane11-fcdab88c	P2_article_relevance_review	research_queue_wrapper	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	14
BPSE-00776	LIMEN-SIGNAL-80D7D5144CAE0A6F	country_gap_no_parent_source		Regulatory sandbox maturity indicator label	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:8606-8610	Indicator label/profile context has no parent source URL.	country score/profile placeholder only	use source ledger or source refresh row before source review	20260616T122212Z-lane11-fcdab88c	P2_article_relevance_review	indicator_wrapper	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	8607
BPSE-00777	LIMEN-SIGNAL-8178B7CDDB68D4A1	country_gap_no_parent_source		Tonga research queue topic bundle	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:78	Country research queue row lists source classes and search topics only.	processing-state gap only; no source claim	resolve a named official source before source review	20260616T122212Z-lane11-fcdab88c	P2_article_relevance_review	research_queue_wrapper	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	78
BPSE-00778	LIMEN-SIGNAL-8192586C7C62345D	country_gap_no_parent_source		Iran research queue topic bundle	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:36	Country research queue row lists source classes and search topics only.	processing-state gap only; no source claim	resolve a named official source before source review	20260616T122212Z-lane11-fcdab88c	P2_article_relevance_review	research_queue_wrapper	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	36
BPSE-00779	LIMEN-SIGNAL-81A459EEC3084100	country_gap_no_parent_source		Cape Verde research queue topic bundle	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:52	Country research queue row lists source classes and search topics only.	processing-state gap only; no source claim	resolve a named official source before source review	20260616T122212Z-lane11-fcdab88c	P2_article_relevance_review	research_queue_wrapper	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	52
BPSE-00780	LIMEN-SIGNAL-81B97F9716CD03AD	country_gap_no_parent_source		Saudi Arabia research queue topic bundle	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:9	Country research queue row lists source classes and search topics only.	processing-state gap only; no source claim	resolve a named official source before source review	20260616T122212Z-lane11-fcdab88c	P2_article_relevance_review	research_queue_wrapper	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	9
BPSE-00783	LIMEN-SIGNAL-823838BA42E87DA9	country_gap_no_parent_source		Georgia research queue topic bundle	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:35	Country research queue row lists source classes and search topics only.	processing-state gap only; no source claim	resolve a named official source before source review	20260616T122212Z-lane11-fcdab88c	P2_article_relevance_review	wrapper_or_proxy	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	35
BPSE-00784	LIMEN-SIGNAL-823A41B1DE8A3A78	country_gap_no_parent_source		Gabon country matrix profile row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv:149	Country matrix/profile row lists synthesized anchors but no concrete URL.	country profile placeholder only; no direct source claim	resolve a named public URL from source ledger before source review	20260616T122212Z-lane11-fcdab88c	P2_article_relevance_review	wrapper_or_proxy	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv	149
BPSE-00786	LIMEN-SIGNAL-8243414C7390470F	country_gap_no_parent_source		Tuvalu research queue topic bundle	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:80	Country research queue row lists source classes and search topics only.	processing-state gap only; no source claim	resolve a named official source before source review	20260616T122212Z-lane11-fcdab88c	P2_article_relevance_review	wrapper_or_proxy	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	80
BPSE-00787	LIMEN-SIGNAL-824D63E0AD2B47B6	country_gap_no_parent_source		Estonia country matrix profile row	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv:20	Country matrix/profile row lists synthesized anchors but no concrete URL for this task.	country profile placeholder only; no direct source claim	resolve a named public URL from source ledger before source review	20260616T122212Z-lane11-fcdab88c	P2_article_relevance_review	wrapper_or_proxy	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv	20
BPSE-00790	LIMEN-SIGNAL-82B45B88D6DE6781	country_gap_no_parent_source		Bahamas country index profile row	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv:202	Country index/profile row lists synthesized anchors but no concrete URL for this task.	country profile placeholder only; no direct source claim	resolve a named public URL from source ledger before source review	20260616T122212Z-lane11-fcdab88c	P2_article_relevance_review	wrapper_or_proxy	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv	202
BPSE-00791	LIMEN-SIGNAL-82DDF1D198D5E7B2	country_gap_no_parent_source		Serbia research queue topic bundle	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:14	Country research queue row lists source classes and search topics only.	processing-state gap only; no source claim	resolve a named official source before source review	20260616T122212Z-lane11-fcdab88c	P2_article_relevance_review	wrapper_or_proxy	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	14
BPSE-00793	LIMEN-SIGNAL-83223B6CF4B0631B	country_gap_no_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv:82	Sri Lanka country matrix placeholder/profile has no single explicit parent-source URL in cited local row.	processing-state only; no substantive claim	Select a named source from a source pack before direct source review.	20260616T122228Z-lane8-8b6000ad	P2_article_relevance_review	wrapper_or_proxy	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_250_COUNTRY_MATRIX.csv	82
BPSE-00794	LIMEN-SIGNAL-83269A00F0A005E9	country_gap_no_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_PROFILES.md:2250	Zimbabwe country profile placeholder/profile has no single explicit parent-source URL in cited local row.	processing-state only; no substantive claim	Select a named source from a source pack before direct source review.	20260616T122228Z-lane8-8b6000ad	P2_article_relevance_review	wrapper_or_proxy	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_PROFILES.md	2250
BPSE-00795	LIMEN-SIGNAL-83A2972010445148	country_gap_no_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:62	Kosovo research queue placeholder/profile has no single explicit parent-source URL in cited local row.	processing-state only; no substantive claim	Select a named source from a source pack before direct source review.	20260616T122228Z-lane8-8b6000ad	P2_article_relevance_review	wrapper_or_proxy	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	62
BPSE-00796	LIMEN-SIGNAL-83ABCD66F06E503A	country_gap_no_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv:31	Luxembourg country index placeholder/profile has no single explicit parent-source URL in cited local row.	processing-state only; no substantive claim	Select a named source from a source pack before direct source review.	20260616T122228Z-lane8-8b6000ad	P2_article_relevance_review	wrapper_or_proxy	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_COUNTRY_INDEX.csv	31
BPSE-00797	LIMEN-SIGNAL-840A4D54D86A4BA1	country_gap_no_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:11	French Guiana research queue placeholder/profile has no single explicit parent-source URL in cited local row.	processing-state only; no substantive claim	Select a named source from a source pack before direct source review.	20260616T122228Z-lane8-8b6000ad	P2_article_relevance_review	wrapper_or_proxy_to_source	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	11
BPSE-00800	LIMEN-SIGNAL-85034A3C30E50D0C	country_gap_no_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:74	Sao Tome and Principe research queue placeholder/profile has no single explicit parent-source URL in cited local row.	processing-state only; no substantive claim	Select a named source from a source pack before direct source review.	20260616T122228Z-lane8-8b6000ad	P2_article_relevance_review	wrapper_or_proxy_to_source	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	74
BPSE-00801	LIMEN-SIGNAL-8593E9F0EDB968E5	country_gap_no_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:30	Armenia research queue placeholder/profile has no single explicit parent-source URL in cited local row.	processing-state only; no substantive claim	Select a named source from a source pack before direct source review.	20260616T122228Z-lane8-8b6000ad	P2_article_relevance_review	wrapper_or_proxy_to_source	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	30
BPSE-00802	LIMEN-SIGNAL-859A3434B2971A05	country_gap_no_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:8	India research queue placeholder/profile has no single explicit parent-source URL in cited local row.	processing-state only; no substantive claim	Select a named source from a source pack before direct source review.	20260616T122228Z-lane8-8b6000ad	P2_article_relevance_review	wrapper_or_proxy_to_source	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	8
BPSE-00811	LIMEN-SIGNAL-884A5B0DFDD4B6FA	country_gap_no_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:46	Belize research queue placeholder/profile has no single explicit parent-source URL in cited local row.	processing-state only; no substantive claim	Select a named source from a source pack before direct source review.	20260616T122228Z-lane8-8b6000ad	P2_article_relevance_review	local_metadata_only	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	46
BPSE-00812	LIMEN-SIGNAL-8871DD12E9C23FB5	country_gap_no_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json:3539	South Korea country JSON summary placeholder/profile has no single explicit parent-source URL in cited local row.	processing-state only; no substantive claim	Select a named source from a source pack before direct source review.	20260616T122228Z-lane8-8b6000ad	P2_article_relevance_review	local_metadata_only	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	3539
BPSE-00813	LIMEN-SIGNAL-88B360E15D1FD581	country_gap_no_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:76	Suriname research queue placeholder/profile has no single explicit parent-source URL in cited local row.	processing-state only; no substantive claim	Select a named source from a source pack before direct source review.	20260616T122228Z-lane8-8b6000ad	P2_article_relevance_review	local_metadata_only	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	76
BPSE-00814	LIMEN-SIGNAL-88B9DC710287E1D7	country_gap_no_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:53	Egypt research queue placeholder/profile has no single explicit parent-source URL in cited local row.	processing-state only; no substantive claim	Select a named source from a source pack before direct source review.	20260616T122228Z-lane8-8b6000ad	P2_article_relevance_review	local_metadata_only	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	53
BPSE-00815	LIMEN-SIGNAL-88C0389188FEFA18	country_gap_no_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:52	Cook Islands research queue placeholder/profile has no single explicit parent-source URL in cited local row.	processing-state only; no substantive claim	Select a named source from a source pack before direct source review.	20260616T122228Z-lane8-8b6000ad	P2_article_relevance_review	local_metadata_only	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	52
BPSE-00816	LIMEN-SIGNAL-8945DFDE6A5304F4	country_gap_no_parent_source			/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:25	Mayotte research queue placeholder/profile has no single explicit parent-source URL in cited local row.	processing-state only; no substantive claim	Select a named source from a source pack before direct source review.	20260616T122228Z-lane8-8b6000ad	P2_article_relevance_review	local_metadata_only	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	25
BPSE-00817	LIMEN-SIGNAL-896F3ACA87C623D7	country_gap_no_parent_source		Pitcairn Islands country gap wishlist	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:71	Country queue row lists generic Pitcairn AI topics only; no named public URL or parent source.	processing-state only; no source claim	Leave for separate source discovery, not parent extraction.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	local_metadata_only	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	71
BPSE-00818	LIMEN-SIGNAL-89BCEE654D13D37D	country_gap_no_parent_source		Kyrgyzstan country gap wishlist	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:16	Country queue row lists generic Kyrgyzstan AI topics only; no named public URL or parent source.	processing-state only; no source claim	Leave for separate source discovery, not parent extraction.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	local_metadata_only	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	16
BPSE-00819	LIMEN-SIGNAL-89BFAB725FAA5D03	country_gap_no_parent_source		Ethiopia country gap wishlist	OBSERVABILITY_RESEARCH_QUEUE.csv:23	Country queue row lists generic Ethiopia AI topics only; no named public URL or parent source.	processing-state only; no source claim	Leave for separate source discovery, not parent extraction.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	local_metadata_only	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	23
BPSE-00820	LIMEN-SIGNAL-8C24915371F7EDB2	country_gap_no_parent_source		Zambia country gap wishlist	OBSERVABILITY_RESEARCH_QUEUE.csv:83	Country queue row lists generic Zambia AI topics only; no named public URL or parent source.	processing-state only; no source claim	Leave for separate source discovery, not parent extraction.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	source_pack_proxy	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	83
BPSE-00821	LIMEN-SIGNAL-8CF6BE036E52A69E	country_gap_no_parent_source		American Samoa country gap wishlist	OBSERVABILITY_RESEARCH_QUEUE.csv:86	Country queue row lists generic American Samoa AI topics only; no named public URL or parent source.	processing-state only; no source claim	Leave for separate source discovery, not parent extraction.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	source_pack_proxy	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	86
BPSE-00822	LIMEN-SIGNAL-8CF7C67F566B0FBE	country_gap_no_parent_source		Yemen hardening-summary profile row	PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv:64	Country hardening summary is a score/profile placeholder with negative findings and no extractable parent URL.	processing-state only; no source claim	Leave to human/lane source-refresh selection if a specific source is needed.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	source_pack_proxy	legal-research	AI evidence	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_COUNTRY_HARDENING_SUMMARY.csv	64
BPSE-00828	LIMEN-SIGNAL-904CBC58222242DB	country_gap_no_parent_source		Gabon country gap wishlist	OBSERVABILITY_RESEARCH_QUEUE.csv:55	Country queue row lists generic Gabon AI topics only; no named public URL or parent source.	processing-state only; no source claim	Leave for separate source discovery, not parent extraction.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	source_pack_proxy	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	55
BPSE-00830	LIMEN-SIGNAL-910E9520C04C95B7	country_gap_no_parent_source		Cook Islands country gap wishlist	OBSERVABILITY_RESEARCH_QUEUE.csv:52	Country queue row lists generic Cook Islands AI topics only; no named public URL or parent source.	processing-state only; no source claim	Leave for separate source discovery, not parent extraction.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	source_pack_proxy	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	52
BPSE-00831	LIMEN-SIGNAL-918AD0291C076952	country_gap_no_parent_source		Palau country gap wishlist	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:69	Country queue row lists generic Palau AI topics only; no named public URL or parent source.	processing-state only; no source claim	Leave for separate source discovery, not parent extraction.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	direct_surface_candidate	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	69
BPSE-00832	LIMEN-SIGNAL-919AECF669E3604C	country_gap_no_parent_source		Israel country gap wishlist	OBSERVABILITY_RESEARCH_QUEUE.csv:6	Country queue row lists generic Israel AI topics only; no named public URL or parent source.	processing-state only; no source claim	Leave for separate source discovery, not parent extraction.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	direct_surface_candidate	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	6
BPSE-00833	LIMEN-SIGNAL-91B33E07DF7A5479	country_gap_no_parent_source		Jersey country gap wishlist	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:10	Country queue row lists generic Jersey AI topics only; no named public URL or parent source.	processing-state only; no source claim	Leave for separate source discovery, not parent extraction.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	direct_surface_candidate	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	10
BPSE-00834	LIMEN-SIGNAL-91CF8E36B3141810	country_gap_no_parent_source		Burkina Faso country gap wishlist	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:49	Country queue row lists generic Burkina Faso AI topics only; no named public URL or parent source.	processing-state only; no source claim	Leave for separate source discovery, not parent extraction.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	direct_surface_candidate	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	49
BPSE-00836	LIMEN-SIGNAL-92156086718905B1	country_gap_no_parent_source		Saint Helena, Ascension and Tristan da Cunha country gap wishlist	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:72	Country queue row lists generic Saint Helena AI topics only; no named public URL or parent source.	processing-state only; no source claim	Leave for separate source discovery, not parent extraction.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	direct_surface_candidate	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	72
BPSE-00838	LIMEN-SIGNAL-92215AB54A964767	country_gap_no_parent_source		Cayman Islands country gap wishlist	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:51	Country queue row lists generic Cayman Islands AI topics only; no named public URL or parent source.	processing-state only; no source claim	Leave for separate source discovery, not parent extraction.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	direct_surface_candidate	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	51
BPSE-00839	LIMEN-SIGNAL-923D12189F36EF1B	country_gap_no_parent_source		Iceland country gap wishlist	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:21	Country queue row lists generic Iceland AI topics only; no named public URL or parent source.	processing-state only; no source claim	Leave for separate source discovery, not parent extraction.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	direct_surface_candidate	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	21
BPSE-00840	LIMEN-SIGNAL-9270D7872D212D9C	country_gap_no_parent_source		Tuvalu country gap wishlist	PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv:80	Country queue row lists generic Tuvalu AI topics only; no named public URL or parent source.	processing-state only; no source claim	Leave for separate source discovery, not parent extraction.	20260616T122258Z-lane1-e5844df2	P2_article_relevance_review	direct_surface_candidate	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_OBSERVABILITY_RESEARCH_QUEUE.csv	80
BPSE-00841	LIMEN-SIGNAL-929534A4819E62E5	country_gap_no_parent_source		Iceland research-queue scaffold	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv:21	Wishlist/query row names no concrete source URL.	processing-state only; no source/case claim	Leave queued for bounded source discovery.	20260616T122317Z-lane7-3e387ea4	P2_article_relevance_review	direct_surface_candidate	public-sector	public sector AI	/srv/tyche/pallas/pallas-ai-agent-observatory/program/08-observability-index/OBSERVABILITY_RESEARCH_QUEUE.csv	21
