source_cluster_key	case_extraction_verdict	source_url_or_locator	source_name	source_host	proposed_case_title	proposed_evidence_tier	proposed_limen_categories	source_record_date	jurisdiction	bounded_claim_candidate	claim_ceiling	forbidden_overread	rationale	required_before_reviewed_core	required_before_obscure_ai	next_action
https://dify.ai	closed_noncase_source_surface	https://www.dify.ai/	dify.ai	dify.ai		none_noncase	vendor product page/agentic workflow			Dify homepage is a vendor product/marketing surface for agentic workflows.	May cite only as vendor source context.	Do not infer automated-decision deployment, defect, incident, legal/safety finding, or prevalence from homepage claims.	Exact URL resolves to Dify product homepage; cluster metadata says paraphrased vendor claims without exact case surface.	Specific public event/finding/system record, direct source passage, date, actor, and bounded claim.	Reviewed-core acceptance plus hardened evidence bundle; no direct ObscureAI addition from this batch.	close_as_noncase_source_surface
https://digdir.no/informasjonsforvaltning/veileder-orden-i-eget-hus/2716	closed_noncase_source_surface	https://www.digdir.no/informasjonsforvaltning/veileder-orden-i-eget-hus/2716	digdir.no	digdir.no	No extracted case: Digdir guidance/source-family surface	source_surface_only	regulatory sandbox		Norway	The cluster currently supports only that this URL/locator is an AI-related source surface; it does not establish a concrete LIMEN edge-case.	Source-surface/accounting claim only; no incident, legal, safety, compliance, deployment, prevalence, guilt, or ranking claim.	Do not infer real-world harm, illegality, regulatory noncompliance, deployment status, prevalence, model behavior, or culpability from this surface.	Input metadata and exact-URL spot check identify a policy, guidance, programme, legal, index, API, or source-family surface rather than a concrete event/action/vulnerability/finding/official record.	A concrete source passage, named event/entity, date, and bounded claim would be required before reviewed-core consideration.	Not ObscureAI material unless a reviewed case-level claim is later extracted from an original source.	Retain only as source-family/context accounting; no reviewed-core or ObscureAI action.
https://digdir.no/kunstig-intelligens/anskaffelse-av-generativ-ki/7546	closed_noncase_source_surface	https://www.digdir.no/kunstig-intelligens/anskaffelse-av-generativ-ki/7546	Anskaffelse av generativ KI	digdir.no	No extracted case: Digdir guidance/source-family surface	source_surface_only	C2PA; AI evidence; AI procurement		Norway	The cluster currently supports only that this URL/locator is an AI-related source surface; it does not establish a concrete LIMEN edge-case.	Source-surface/accounting claim only; no incident, legal, safety, compliance, deployment, prevalence, guilt, or ranking claim.	Do not infer real-world harm, illegality, regulatory noncompliance, deployment status, prevalence, model behavior, or culpability from this surface.	Input metadata and exact-URL spot check identify a policy, guidance, programme, legal, index, API, or source-family surface rather than a concrete event/action/vulnerability/finding/official record. public URL returned HTTP 403 during exact-URL check; input metadata still identifies it as guidance surface.	A concrete source passage, named event/entity, date, and bounded claim would be required before reviewed-core consideration.	Not ObscureAI material unless a reviewed case-level claim is later extracted from an original source.	Retain only as source-family/context accounting; no reviewed-core or ObscureAI action.
https://digdir.no/kunstig-intelligens/apenhet-og-kunstig-intelligens/4581	closed_noncase_source_surface	https://www.digdir.no/kunstig-intelligens/apenhet-og-kunstig-intelligens/4581	Digdir Åpenhet og kunstig intelligens	digdir.no		not_applicable_noncase	source_surface_accounting; algorithm_register_or_catalog_surface; guidance_or_policy_surface		Norway	The cited URL is a AI transparency guidance page; the supplied metadata and exact-URL check do not isolate a concrete AI edge-case event, finding, vulnerability, enforcement action, or official case record.	May cite only as a source-surface/accounting lead, not as evidence of an AI incident or reviewed-core case.	Do not infer incident truth, legality, safety, compliance failure, deployment proof, prevalence, guilt, or ranking from this surface.	Closed as noncase source surface: Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event. Exact URL/source metadata describes a register, catalogue, guidance, portal, organization, or policy surface rather than a bounded case-level record.	Locate a specific public primary record with concrete event/action/vulnerability/finding and bounded facts.	Only reconsider after a case-level public record exists and reviewed-core hardening supports an obscure-AI claim.	No promotion; retain as closed source-surface accounting unless a specific case record is later extracted.
https://digdir.no/kunstig-intelligens/digdir-lanserer-tverrsektoriell-oversikt-over-offentlig-ki-bruk/4331	closed_noncase_source_surface	https://www.digdir.no/kunstig-intelligens/digdir-lanserer-tverrsektoriell-oversikt-over-offentlig-ki-bruk/4331	digdir.no	digdir.no		not_applicable_noncase	source_surface_accounting; algorithm_register_or_catalog_surface; sandbox_or_regulator_surface		Norway	The cited URL is a announcement of public AI-use overview; the supplied metadata and exact-URL check do not isolate a concrete AI edge-case event, finding, vulnerability, enforcement action, or official case record.	May cite only as a source-surface/accounting lead, not as evidence of an AI incident or reviewed-core case.	Do not infer incident truth, legality, safety, compliance failure, deployment proof, prevalence, guilt, or ranking from this surface.	Closed as noncase source surface: Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event. Exact URL/source metadata describes a register, catalogue, guidance, portal, organization, or policy surface rather than a bounded case-level record.	Locate a specific public primary record with concrete event/action/vulnerability/finding and bounded facts.	Only reconsider after a case-level public record exists and reviewed-core hardening supports an obscure-AI claim.	No promotion; retain as closed source-surface accounting unless a specific case record is later extracted.
https://digdir.no/kunstig-intelligens/veiledning-ki-i-offentlig-sektor/4132	closed_noncase_source_surface	https://www.digdir.no/kunstig-intelligens/veiledning-ki-i-offentlig-sektor/4132	digdir.no	digdir.no	No extracted case: Digdir guidance/source-family surface	source_surface_only	regulatory sandbox; AI evidence		Norway	The cluster currently supports only that this URL/locator is an AI-related source surface; it does not establish a concrete LIMEN edge-case.	Source-surface/accounting claim only; no incident, legal, safety, compliance, deployment, prevalence, guilt, or ranking claim.	Do not infer real-world harm, illegality, regulatory noncompliance, deployment status, prevalence, model behavior, or culpability from this surface.	Input metadata and exact-URL spot check identify a policy, guidance, programme, legal, index, API, or source-family surface rather than a concrete event/action/vulnerability/finding/official record. public URL returned HTTP 403 during exact-URL check; input metadata still identifies it as guidance surface.	A concrete source passage, named event/entity, date, and bounded claim would be required before reviewed-core consideration.	Not ObscureAI material unless a reviewed case-level claim is later extracted from an original source.	Retain only as source-family/context accounting; no reviewed-core or ObscureAI action.
https://digital-strategy.ec.europa.eu/en/policies/ai-act-standardisation	closed_noncase_source_surface	https://digital-strategy.ec.europa.eu/en/policies/ai-act-standardisation	digital-strategy.ec.europa.eu	digital-strategy.ec.europa.eu	No extracted case: European Commission policy/source-family surface	source_surface_only	regulatory sandbox; AI evidence		European Union	The cluster currently supports only that this URL/locator is an AI-related source surface; it does not establish a concrete LIMEN edge-case.	Source-surface/accounting claim only; no incident, legal, safety, compliance, deployment, prevalence, guilt, or ranking claim.	Do not infer real-world harm, illegality, regulatory noncompliance, deployment status, prevalence, model behavior, or culpability from this surface.	Input metadata and exact-URL spot check identify a policy, guidance, programme, legal, index, API, or source-family surface rather than a concrete event/action/vulnerability/finding/official record.	A concrete source passage, named event/entity, date, and bounded claim would be required before reviewed-core consideration.	Not ObscureAI material unless a reviewed case-level claim is later extracted from an original source.	Retain only as source-family/context accounting; no reviewed-core or ObscureAI action.
https://digital-strategy.ec.europa.eu/en/policies/eudi-regulation	closed_noncase_source_surface	https://digital-strategy.ec.europa.eu/en/policies/eudi-regulation	digital-strategy.ec.europa.eu	digital-strategy.ec.europa.eu	No extracted case: European Commission policy/source-family surface	source_surface_only	C2PA; AI evidence		European Union	The cluster currently supports only that this URL/locator is an AI-related source surface; it does not establish a concrete LIMEN edge-case.	Source-surface/accounting claim only; no incident, legal, safety, compliance, deployment, prevalence, guilt, or ranking claim.	Do not infer real-world harm, illegality, regulatory noncompliance, deployment status, prevalence, model behavior, or culpability from this surface.	Input metadata and exact-URL spot check identify a policy, guidance, programme, legal, index, API, or source-family surface rather than a concrete event/action/vulnerability/finding/official record.	A concrete source passage, named event/entity, date, and bounded claim would be required before reviewed-core consideration.	Not ObscureAI material unless a reviewed case-level claim is later extracted from an original source.	Retain only as source-family/context accounting; no reviewed-core or ObscureAI action.
https://digital-strategy.ec.europa.eu/en/policies/eudi-wallet	needs_original_source_text	https://digital-strategy.ec.europa.eu/en/policies/eudi-wallet	digital-strategy.ec.europa.eu	digital-strategy.ec.europa.eu	No extracted case: European Commission policy/source-family surface	source_surface_only	automated decision		European Union	The cluster currently supports only that this URL/locator is an AI-related source surface; it does not establish a concrete LIMEN edge-case.	Source-surface/accounting claim only; no incident, legal, safety, compliance, deployment, prevalence, guilt, or ranking claim.	Do not infer real-world harm, illegality, regulatory noncompliance, deployment status, prevalence, model behavior, or culpability from this surface.	The exact public URL resolved to a page-not-found surface during exact-URL check, and the row metadata does not expose a concrete bounded edge-case record.	Recover original source text and identify a concrete event/finding before reviewed-core consideration.	No ObscureAI action without original source text and a reviewed bounded claim.	Locate an exact original public source or archive before any case extraction; do not promote from this locator.
https://digital-strategy.ec.europa.eu/en/policies/eudi-wallet-implementation	closed_noncase_source_surface	https://digital-strategy.ec.europa.eu/en/policies/eudi-wallet-implementation	digital-strategy.ec.europa.eu	digital-strategy.ec.europa.eu		not_applicable_noncase	source_surface_accounting; algorithm_register_or_catalog_surface; guidance_or_policy_surface		European Union	The cited URL is a EUDI Wallet implementation policy/pilot page; the supplied metadata and exact-URL check do not isolate a concrete AI edge-case event, finding, vulnerability, enforcement action, or official case record.	May cite only as a source-surface/accounting lead, not as evidence of an AI incident or reviewed-core case.	Do not infer incident truth, legality, safety, compliance failure, deployment proof, prevalence, guilt, or ranking from this surface.	Closed as noncase source surface: Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event. Exact URL/source metadata describes a register, catalogue, guidance, portal, organization, or policy surface rather than a bounded case-level record.	Locate a specific public primary record with concrete event/action/vulnerability/finding and bounded facts.	Only reconsider after a case-level public record exists and reviewed-core hardening supports an obscure-AI claim.	No promotion; retain as closed source-surface accounting unless a specific case record is later extracted.
https://digital-strategy.ec.europa.eu/en/policies/regulatory-framework-ai	closed_noncase_source_surface	https://digital-strategy.ec.europa.eu/en/policies/regulatory-framework-ai	AI Act | Shaping Europe’s digital future	digital-strategy.ec.europa.eu	No extracted case: European Commission policy/source-family surface	source_surface_only	regulatory sandbox	2024	European Union	The cluster currently supports only that this URL/locator is an AI-related source surface; it does not establish a concrete LIMEN edge-case.	Source-surface/accounting claim only; no incident, legal, safety, compliance, deployment, prevalence, guilt, or ranking claim.	Do not infer real-world harm, illegality, regulatory noncompliance, deployment status, prevalence, model behavior, or culpability from this surface.	Input metadata and exact-URL spot check identify a policy, guidance, programme, legal, index, API, or source-family surface rather than a concrete event/action/vulnerability/finding/official record.	A concrete source passage, named event/entity, date, and bounded claim would be required before reviewed-core consideration.	Not ObscureAI material unless a reviewed case-level claim is later extracted from an original source.	Retain only as source-family/context accounting; no reviewed-core or ObscureAI action.
https://digital.go.jp/en/policies/genai	closed_noncase_source_surface	https://www.digital.go.jp/en/policies/genai	Government AI GENAI / Japan Digital Agency	digital.go.jp		none_noncase	government AI policy/service page	2026-05-29	Japan	Digital Agency GENAI page describes a government AI policy/service initiative.	May cite only as official policy/service context.	Do not infer specific edge-case event, procurement defect, safety/legal finding, deployment outcome, or prevalence.	Exact URL resolves to Government AI GENAI page; no concrete event/finding is exposed in this cluster.	Specific public event/finding/system record, direct source passage, date, actor, and bounded claim.	Reviewed-core acceptance plus hardened evidence bundle; no direct ObscureAI addition from this batch.	close_as_noncase_source_surface
https://digital.go.jp/resources/standard_guidelines	closed_noncase_source_surface	https://www.digital.go.jp/resources/standard_guidelines#ds920	Government generative AI procurement and utilization guideline DS-920 / Digital Agency Government of Japan	digital.go.jp		none_noncase	government procurement/guideline text	2026-06-12	Japan	Digital Agency standard guidelines page is guidance/procurement documentation including DS-920 context.	May cite only as guideline/policy context.	Do not infer a procurement incident, compliance failure, legal finding, safety issue, or deployment proof.	Exact URL resolves to standard guideline documentation; policy/guidance text is noncase absent a concrete finding.	Specific public event/finding/system record, direct source passage, date, actor, and bounded claim.	Reviewed-core acceptance plus hardened evidence bundle; no direct ObscureAI addition from this batch.	close_as_noncase_source_surface
https://digital.gov.kg	closed_noncase_source_surface	https://digital.gov.kg/	Ministry of Digital Development Kyrgyz Republic	digital.gov.kg		none_noncase	public-sector digital government		Kyrgyzstan	Kyrgyz digital ministry homepage is an official agency/source-family surface.	May cite only as official agency/source context.	Do not infer regulatory sandbox operation, AI deployment, incident, legal/safety finding, or prevalence.	Exact URL resolves to ministry homepage; cluster metadata supplies no concrete AI edge-case event.	Specific public event/finding/system record, direct source passage, date, actor, and bounded claim.	Reviewed-core acceptance plus hardened evidence bundle; no direct ObscureAI addition from this batch.	close_as_noncase_source_surface
https://digital.gov.pt/pt/inteligencia-artificial/ia-responsavel	closed_noncase_source_surface	https://digital.gov.pt/pt/inteligencia-artificial/ia-responsavel	Digital.gov.pt / ARTE / AMA — IA Responsável	digital.gov.pt	Portuguese IA Responsável guidance/transparency surface	official guidance / register-accounting surface	AI governance; transparency	not extracted	Portugal	The URL identifies a Portuguese IA Responsável guidance/transparency page, not a concrete edge-case event or finding.	Source-surface classification only; no incident truth, legal, safety, compliance, deployment, prevalence, or ranking claim.	Do not treat this surface as proof of harm, violation, safety issue, compliance failure, deployment, prevalence, culpability, or ranking.	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific event/action/vulnerability/finding from this or another precise source before reviewed-core consideration.	Not ObscureAI material unless later converted into a bounded case-level record with public evidence.	Close for extraction accounting; no promotion.
https://digital.gov.vu	closed_noncase_source_surface	https://digital.gov.vu/	Government and DCDT portal keyword scan for algorithm register	digital.gov.vu	Vanuatu government portal negative-check surface	government portal source surface	AI governance; register negative check	not extracted	Vanuatu	The URL is a government portal/source-family check; local metadata records no concrete algorithm-register event or edge-case finding.	Source-surface classification only; no incident truth, legal, safety, compliance, deployment, prevalence, or ranking claim.	Do not treat this surface as proof of harm, violation, safety issue, compliance failure, deployment, prevalence, culpability, or ranking.	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific event/action/vulnerability/finding from this or another precise source before reviewed-core consideration.	Not ObscureAI material unless later converted into a bounded case-level record with public evidence.	Close for extraction accounting; no promotion.
https://digital.nsw.gov.au/policy/artificial-intelligence/ai-assessment-register	closed_noncase_source_surface	https://www.digital.nsw.gov.au/policy/artificial-intelligence/ai-assessment-register	AI assessment register	digital.nsw.gov.au	NSW AI assessment register surface	register/accounting surface	AI register; public-sector AI	not extracted	New South Wales, Australia	The cluster points to an AI assessment register surface; it does not itself state a concrete harm, authority finding, or edge-case event.	Source-surface classification only; no incident truth, legal, safety, compliance, deployment, prevalence, or ranking claim.	Do not treat this surface as proof of harm, violation, safety issue, compliance failure, deployment, prevalence, culpability, or ranking.	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific event/action/vulnerability/finding from this or another precise source before reviewed-core consideration.	Not ObscureAI material unless later converted into a bounded case-level record with public evidence.	Close for extraction accounting; no promotion.
https://digital.nsw.gov.au/policy/artificial-intelligence/ai-governance-assurance-and-frameworks/nsw-ai-assessment-framework	closed_noncase_source_surface	https://www.digital.nsw.gov.au/policy/artificial-intelligence/ai-governance-assurance-and-frameworks/nsw-ai-assessment-framework	NSW AI Assessment Framework	digital.nsw.gov.au	NSW AI Assessment Framework guidance	official framework/guidance	AI governance; assessment framework	not extracted	New South Wales, Australia	The URL identifies an official AI assessment framework, not a bounded case-level event or finding.	Source-surface classification only; no incident truth, legal, safety, compliance, deployment, prevalence, or ranking claim.	Do not treat this surface as proof of harm, violation, safety issue, compliance failure, deployment, prevalence, culpability, or ranking.	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific event/action/vulnerability/finding from this or another precise source before reviewed-core consideration.	Not ObscureAI material unless later converted into a bounded case-level record with public evidence.	Close for extraction accounting; no promotion.
https://digitalidentity.gov.au	closed_noncase_source_surface	https://www.digitalidentity.gov.au/	digitalidentity.gov.au	digitalidentity.gov.au	Australian digital identity portal surface	government portal source surface	digital identity; AI register query	not extracted	Australia	The cluster points to a digital identity portal/source surface and does not expose a concrete AI edge-case record.	Source-surface classification only; no incident truth, legal, safety, compliance, deployment, prevalence, or ranking claim.	Do not treat this surface as proof of harm, violation, safety issue, compliance failure, deployment, prevalence, culpability, or ranking.	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific event/action/vulnerability/finding from this or another precise source before reviewed-core consideration.	Not ObscureAI material unless later converted into a bounded case-level record with public evidence.	Close for extraction accounting; no promotion.
https://digitalimik.gl/-/media/digitalimik/strategier/national-digitaliseringsstrategi-2024-28-da.pdf	closed_noncase_source_surface	https://digitalimik.gl/-/media/digitalimik/strategier/national-digitaliseringsstrategi-2024-28-da.pdf	National Digitalisation Strategy 2024-2028	digitalimik.gl	Greenland National Digitalisation Strategy 2024-2028	strategy/policy surface	digital strategy; AI governance	2024-2028	Greenland	The cluster points to a national digitalisation strategy context document, not a concrete edge-case event/finding.	Source-surface classification only; no incident truth, legal, safety, compliance, deployment, prevalence, or ranking claim.	Do not treat this surface as proof of harm, violation, safety issue, compliance failure, deployment, prevalence, culpability, or ranking.	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific event/action/vulnerability/finding from this or another precise source before reviewed-core consideration.	Not ObscureAI material unless later converted into a bounded case-level record with public evidence.	Close for extraction accounting; no promotion.
https://digst.dk/kunstig-intelligens/guides-til-brug-af-kunstig-intelligens/guide-offentlige-myndigheder	closed_noncase_source_surface	https://digst.dk/kunstig-intelligens/guides-til-brug-af-kunstig-intelligens/guide-offentlige-myndigheder/	Guide til myndigheder	digst.dk	Danish guide for public authorities using AI	official guidance	public-sector AI guidance	not extracted	Denmark	The URL is official guidance for authorities; no concrete edge-case event or official finding is exposed.	Source-surface classification only; no incident truth, legal, safety, compliance, deployment, prevalence, or ranking claim.	Do not treat this surface as proof of harm, violation, safety issue, compliance failure, deployment, prevalence, culpability, or ranking.	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific event/action/vulnerability/finding from this or another precise source before reviewed-core consideration.	Not ObscureAI material unless later converted into a bounded case-level record with public evidence.	Close for extraction accounting; no promotion.
https://digst.dk/tilsyn/ai-forordningen/regulatorisk-sandkasse-for-ai	closed_noncase_source_surface	https://digst.dk/tilsyn/ai-forordningen/regulatorisk-sandkasse-for-ai/	Regulatorisk sandkasse for AI	digst.dk	No extracted case: Danish AI sandbox page	source_surface_only	regulatory sandbox		Denmark	The cluster currently supports only that this URL/locator is an AI-related source surface; it does not establish a concrete LIMEN edge-case.	Source-surface/accounting claim only; no incident, legal, safety, compliance, deployment, prevalence, guilt, or ranking claim.	Do not infer real-world harm, illegality, regulatory noncompliance, deployment status, prevalence, model behavior, or culpability from this surface.	Input metadata and exact-URL spot check identify a policy, guidance, programme, legal, index, API, or source-family surface rather than a concrete event/action/vulnerability/finding/official record.	A concrete source passage, named event/entity, date, and bounded claim would be required before reviewed-core consideration.	Not ObscureAI material unless a reviewed case-level claim is later extracted from an original source.	Retain only as source-family/context accounting; no reviewed-core or ObscureAI action.
https://dmue.gov.hu	closed_noncase_source_surface	https://dmue.gov.hu/	dmue.gov.hu	dmue.gov.hu		none_noncase	public-sector/procurement source surface		Hungary	DMUE homepage pointer is a source-family/proxy surface rather than a case record.	May cite only as source lead if later accessible and specific.	Do not infer AI procurement incident, compliance failure, legal finding, deployment, or prevalence from an inaccessible homepage pointer.	Exact URL failed DNS resolution in read-only check; input metadata already marks proxy/wrapper source surface.	Specific public event/finding/system record, direct source passage, date, actor, and bounded claim.	Reviewed-core acceptance plus hardened evidence bundle; no direct ObscureAI addition from this batch.	close_as_noncase_source_surface
https://docs.anthropic.com/en/docs/agents-and-tools/mcp-connector	closed_noncase_source_surface	https://docs.anthropic.com/en/docs/agents-and-tools/mcp-connector	docs.anthropic.com	docs.anthropic.com		not_applicable	none; prompt_injection_signal_unsubstantiated			No case claim: this cluster is a source surface only and does not isolate a concrete AI edge-case event/finding.	May cite only as source-surface accounting; not evidence of an incident, vulnerability, deployment, compliance issue, safety issue, legal finding, prevalence, or guilt.	Do not infer legality, safety, compliance, deployment proof, prevalence, ranking, vulnerability, retraction specifics, or wrongdoing from this source surface.	Anthropic MCP connector page is vendor documentation; it describes a capability rather than a bounded incident, vulnerability finding, or authority record.	Extract a separate concrete event/action/vulnerability/finding/official record from a public original source and dedupe against existing core.	Reviewed-core acceptance first; then harden source text, bounded claim, provenance, and reviewer-facing evidence.	Close this cluster as noncase source-surface accounting; no promotion.
https://docs.aws.amazon.com/amazonq/latest/qbusiness-ug/what-is.html	closed_noncase_source_surface	https://docs.aws.amazon.com/amazonq/latest/qbusiness-ug/what-is.html	docs.aws.amazon.com	docs.aws.amazon.com		not_applicable	none; prompt_injection_signal_unsubstantiated			No case claim: this cluster is a source surface only and does not isolate a concrete AI edge-case event/finding.	May cite only as source-surface accounting; not evidence of an incident, vulnerability, deployment, compliance issue, safety issue, legal finding, prevalence, or guilt.	Do not infer legality, safety, compliance, deployment proof, prevalence, ranking, vulnerability, retraction specifics, or wrongdoing from this source surface.	Amazon Q Business page is vendor documentation/product overview; the cluster does not isolate a concrete prompt-injection event or finding.	Extract a separate concrete event/action/vulnerability/finding/official record from a public original source and dedupe against existing core.	Reviewed-core acceptance first; then harden source text, bounded claim, provenance, and reviewer-facing evidence.	Close this cluster as noncase source-surface accounting; no promotion.
https://docs.github.com/en/copilot/concepts/coding-agent/coding-agent	closed_noncase_source_surface	https://docs.github.com/en/copilot/concepts/coding-agent/coding-agent	docs.github.com	docs.github.com	GitHub Copilot coding agent documentation	vendor documentation	agentic coding; product docs	not extracted	not applicable	The URL is product documentation for a coding agent and does not describe a concrete adverse event, vulnerability disclosure, or official finding.	Source-surface classification only; no incident truth, legal, safety, compliance, deployment, prevalence, or ranking claim.	Do not treat this surface as proof of harm, violation, safety issue, compliance failure, deployment, prevalence, culpability, or ranking.	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific event/action/vulnerability/finding from this or another precise source before reviewed-core consideration.	Not ObscureAI material unless later converted into a bounded case-level record with public evidence.	Close for extraction accounting; no promotion.
https://docs.mistral.ai/le-chat	closed_noncase_source_surface	https://docs.mistral.ai/le-chat	docs.mistral.ai	docs.mistral.ai	Mistral Le Chat documentation	vendor documentation	AI assistant; product docs	not extracted	not applicable	The URL is vendor documentation for an AI product, not a case-level edge event or finding.	Source-surface classification only; no incident truth, legal, safety, compliance, deployment, prevalence, or ranking claim.	Do not treat this surface as proof of harm, violation, safety issue, compliance failure, deployment, prevalence, culpability, or ranking.	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific event/action/vulnerability/finding from this or another precise source before reviewed-core consideration.	Not ObscureAI material unless later converted into a bounded case-level record with public evidence.	Close for extraction accounting; no promotion.
https://docs.replit.com/references/agent/overview	closed_noncase_source_surface	https://docs.replit.com/references/agent/overview	docs.replit.com	docs.replit.com		not_applicable	none; prompt_injection_signal_unsubstantiated			No case claim: this cluster is a source surface only and does not isolate a concrete AI edge-case event/finding.	May cite only as source-surface accounting; not evidence of an incident, vulnerability, deployment, compliance issue, safety issue, legal finding, prevalence, or guilt.	Do not infer legality, safety, compliance, deployment proof, prevalence, ranking, vulnerability, retraction specifics, or wrongdoing from this source surface.	Replit Agent overview is vendor documentation; no bounded public edge-case event or authority finding is present in the cluster.	Extract a separate concrete event/action/vulnerability/finding/official record from a public original source and dedupe against existing core.	Reviewed-core acceptance first; then harden source text, bounded claim, provenance, and reviewer-facing evidence.	Close this cluster as noncase source-surface accounting; no promotion.
https://docs.servicenow.com/bundle/yokohama-platform-administration/page/administer/ai-agents/concept/ai-agents.html	closed_noncase_source_surface	https://docs.servicenow.com/bundle/yokohama-platform-administration/page/administer/ai-agents/concept/ai-agents.html	docs.servicenow.com	docs.servicenow.com		not_applicable	none; automated_decision_signal_unsubstantiated			No case claim: this cluster is a source surface only and does not isolate a concrete AI edge-case event/finding.	May cite only as source-surface accounting; not evidence of an incident, vulnerability, deployment, compliance issue, safety issue, legal finding, prevalence, or guilt.	Do not infer legality, safety, compliance, deployment proof, prevalence, ranking, vulnerability, retraction specifics, or wrongdoing from this source surface.	ServiceNow AI agents page is vendor documentation; it does not itself establish a concrete automated-decision edge-case event/finding.	Extract a separate concrete event/action/vulnerability/finding/official record from a public original source and dedupe against existing core.	Reviewed-core acceptance first; then harden source text, bounded claim, provenance, and reviewer-facing evidence.	Close this cluster as noncase source-surface accounting; no promotion.
https://docs.sigstore.dev	closed_noncase_source_surface	https://docs.sigstore.dev/	docs.sigstore.dev	docs.sigstore.dev		not_applicable	none; source_family_signal_unsubstantiated			No case claim: this cluster is a source surface only and does not isolate a concrete AI edge-case event/finding.	May cite only as source-surface accounting; not evidence of an incident, vulnerability, deployment, compliance issue, safety issue, legal finding, prevalence, or guilt.	Do not infer legality, safety, compliance, deployment proof, prevalence, ranking, vulnerability, retraction specifics, or wrongdoing from this source surface.	Sigstore docs are a documentation/source-family surface; no concrete AI edge-case event/finding is isolated.	Extract a separate concrete event/action/vulnerability/finding/official record from a public original source and dedupe against existing core.	Reviewed-core acceptance first; then harden source text, bounded claim, provenance, and reviewer-facing evidence.	Close this cluster as noncase source-surface accounting; no promotion.
https://docs.stripe.com/agents	closed_noncase_source_surface	https://docs.stripe.com/agents	docs.stripe.com	docs.stripe.com	Stripe agentic workflows documentation	vendor documentation	agentic workflows; product docs	not extracted	not applicable	The URL is vendor documentation for adding Stripe to agentic workflows, not a concrete case record.	Source-surface classification only; no incident truth, legal, safety, compliance, deployment, prevalence, or ranking claim.	Do not treat this surface as proof of harm, violation, safety issue, compliance failure, deployment, prevalence, culpability, or ranking.	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Extract a specific event/action/vulnerability/finding from this or another precise source before reviewed-core consideration.	Not ObscureAI material unless later converted into a bounded case-level record with public evidence.	Close for extraction accounting; no promotion.
https://doi	blocked_no_public_source	https://doi	doi	doi	Unresolved DOI placeholder	imprecise locator	AI evidence; DOI placeholder	not extracted	unknown	The locator is only https://doi and does not identify a specific DOI/index record or public source text.	No case claim; at most note unresolved source placeholder in extraction accounting.	Do not infer a paper, DOI, incident, finding, legality, safety, compliance, deployment, prevalence, or guilt claim from this placeholder.	Register/transparency surface; it may inventory systems, but the current row is not a harm/finding/event.	Replace placeholder with a specific DOI/public URL or precise local source text before reviewed-core consideration.	Not ObscureAI material without a precise public source and bounded case-level record.	Return to source resolution; do not harden as a case.
https://doi.org/10.1002/aaai.12183	closed_noncase_source_surface	https://doi.org/10.1002/aaai.12183	doi.org	doi.org		none	source_surface_accounting	2024-07-19	European Union	The DOI record is a perspective/review article on implementation of EU AI Act prohibited practices, not a standalone concrete edge-case source.	Source-surface accounting only; no case-level claim extracted.	Do not infer incident truth, legal/safety/compliance finding, deployment proof, prevalence, ranking, or guilt from this source surface.	It discusses governance and enforcement challenges at a high level and does not expose one bounded case-level event/finding for extraction.	A direct public source with a named concrete event/action/vulnerability/finding and exact supporting text would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	close_source_surface
https://doi.org/10.1007/978-3-031-19447-4	closed_noncase_source_surface	https://doi.org/10.1007/978-3-031-19447-4	doi.org	doi.org		none	source_surface_accounting	2023		The DOI record is a book-level scholarly surface on private law of AI, not a concrete case record.	Source-surface accounting only; no case-level claim extracted.	Do not infer incident truth, legal/safety/compliance finding, deployment proof, prevalence, ranking, or guilt from this source surface.	Book DOI/index page names a conceptual legal work and lacks a bounded event, vulnerability, official action, or specific finding.	A direct public source with a named concrete event/action/vulnerability/finding and exact supporting text would be required before reviewed-core consideration.	Not ObscureAI material without a reviewed case-level claim ceiling.	close_source_surface
