packet_id	source_lane	signal_id	queue_id	review_status	promotion_readiness	reviewed_core_posture	obscure_ai_posture	dedupe_status	source_cluster_key	cluster_size	source_url_or_locator	normalized_source_url	source_host	source_name	language_reviewed	review_priority	shards	queries	hardening_gate	hardening_priority	source_path	source_line	title_or_snippet	claim_ceiling	next_action	required_before_reviewed_core	required_before_obscure_ai	forbidden_overread
RCPP-00025	hardening_translation_source_review	LIMEN-SIGNAL-39FD02CD53712CEE		translation_source_reviewed	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/pallas_second_pass_sprint_14_country_score_delta.csv:36	1	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_14_COUNTRY_SCORE_DELTA.csv:36			PALLAS second-pass France I05 delta; statutory/circular and data.gouv governance dataset notes	french								"FR,I05,2,M,2,H,""No score change, confidence hardened. Official statutory/circular and data.gouv governance datasets support algorithm-transparency infrastructure; no single official comprehensive algorithm register was confirmed, so retain conservative score."""	translation-safe source review only; no legal or policy conclusion from machine translation	Attach exact statutory/circular/data.gouv URLs before any core promotion.	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00026	hardening_translation_source_review	LIMEN-SIGNAL-19CF86E50C081CD9		translation_source_reviewed	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/pallas_second_pass_sprint_4_candidate_matrix_delta.csv:26 plus local lesotho source-pack rows	1	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_4_CANDIDATE_MATRIX_DELTA.csv:26 plus local Lesotho source-pack rows			Lesotho gov.ls and AI policy local hardening metadata	English/Sesotho-source local metadata								"LS,Lesotho,I05,0,L,0,M,0.0,L->M,confidence_only,true,""Targeted checks of gov.ls and the AI policy found algorithmic-bias/audit language but no public algorithm register, AI system inventory, or comparable transparency register. Negative evidence should remain"	translation-safe source review only; no legal or policy conclusion from machine translation	retain as cautious algorithm-register gap ledger item	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00027	hardening_translation_source_review	LIMEN-SIGNAL-18D5B5C8A5CE02CF		translation_source_reviewed	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/pallas_second_pass_sprint_5_source_refresh.csv:265-277	1	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_SOURCE_REFRESH.csv:265-277			Yemen MTIT/CBY/YSMO/MOIT local source-refresh rows	Arabic/English local metadata								- YE (Yemen): I10 evidence lifecycle remains zero, but negative evidence is better explained: MTIT privacy/cyber pages contain generic audit/monitoring/encryption language, not AI lifecycle governance.; No public official AI law, AI implementation measure, AI	translation-safe source review only; no legal or policy conclusion from machine translation	retain as bounded negative/gap source-surface review only	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00028	hardening_translation_source_review	LIMEN-SIGNAL-5B738EA7DE327D2E		translation_source_reviewed	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	/srv/tyche/projects/limen-ai-edge-case-atlas/results/authoritative-scout/authoritative-jurisdiction-language-depth-register-v0.1.tsv:9	1	/srv/tyche/projects/limen-ai-edge-case-atlas/results/authoritative-scout/authoritative-jurisdiction-language-depth-register-v0.1.tsv:9			FCC/Lingo Telecom authoritative core row	English								LIMEN-000008 FCC pursues and settles Lingo Telecom deepfake robocall enforcement over New Hampshire primary spoofing shared_authoritative_core authoritative United States en 3 document_grade_regulator_or_court_text high high hold_or_reuse hold; reuse FCC alleg	translation-safe source review only; no legal or policy conclusion from machine translation	hold/reuse only within existing authoritative-core ceiling	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00029	hardening_translation_source_review	LIMEN-SIGNAL-5A617A7C651ACD71		translation_source_reviewed	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	doi:10.1515/9783112245958-006	1	doi:10.1515/9783112245958-006			AI Ethics and Governance - scholarly index result	language_not_resolved								"{""already_in_main_dataset"": false, ""authors"": [], ""category"": ""scholarly-index-result"", ""container_title"": ""AI Ethics and Governance"", ""doi"": ""10.1515/9783112245958-006"", ""domain"": ""doi.org"", ""is_referenced_by_count"": 0, ""lane"": ""sandboxes-cases"", ""language_co"	translation-safe source review only; no legal or policy conclusion from machine translation	route as scholarly-index lead; do not treat as official sandbox evidence	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00030	bulk_named_source_autoresolve	LIMEN-SIGNAL-8F1669F7C6C9D933		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://11x.ai	1	https://www.11x.ai/	https://11x.ai	11x.ai	11x.ai		P1_official_or_regulator_review	public-sector	algorithm register			/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_GAIA_BRIDGE_MATRIX.csv	49	Local row is a wrapper/proxy that points toward a source but does not expose a named reviewable surface yet.	only that a source-adjacent artifact exists locally; direct source still unresolved	extract named direct source from local wrapper	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00031	bulk_named_source_autoresolve	LIMEN-SIGNAL-186348A68EDD5CE8		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://1823.gov.hk/en/about-us	20	https://www.1823.gov.hk/en/about-us	https://1823.gov.hk/en/about-us	1823.gov.hk	1823.gov.hk		P1_official_or_regulator_review	public-sector	automated decision			/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-304-active-lanes-44-sau-gosi-amin-agentic-risk-hardening/facts.jsonl	1088	Derived atlas row points toward an underlying source but does not expose a named reviewable surface.	must resolve direct public source before promotion	extract named direct source	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00032	bulk_named_source_autoresolve	LIMEN-SIGNAL-3764966CA774B041		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://1823.gov.hk/en/about-us	20	https://www.1823.gov.hk/en/about-us	https://1823.gov.hk/en/about-us	1823.gov.hk	1823.gov.hk		P1_official_or_regulator_review	public-sector	automated decision			/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-343-active-lanes-16-bceao-waemu-ai-conversational-decision-poc/facts.jsonl	1088	Local metadata points toward an underlying official source, but this row is still a proxy, synthesis, or unnamed source wrapper.	points toward a source family only; no direct-source claim until a named official surface is extracted	extract the named official page, register, law, or notice from local metadata before review	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00033	bulk_named_source_autoresolve	LIMEN-SIGNAL-41548446D30040BE		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://1823.gov.hk/en/about-us	20	https://www.1823.gov.hk/en/about-us	https://1823.gov.hk/en/about-us	1823.gov.hk	1823.gov.hk		P1_official_or_regulator_review	public-sector	automated decision			/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-303-active-lanes-38-validation-fix/facts.jsonl	1088	Local atlas record points toward an underlying public/vendor surface but is not it.	Only indicates an underlying source may exist; no direct-source claim until the named surface is extracted.	Extract the named underlying source surface from the local pack/summary first.	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00034	bulk_named_source_autoresolve	LIMEN-SIGNAL-494610909E030CBD		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://1823.gov.hk/en/about-us	20	https://www.1823.gov.hk/en/about-us	https://1823.gov.hk/en/about-us	1823.gov.hk	1823.gov.hk		P1_official_or_regulator_review	public-sector	automated decision			/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-341-active-lanes-8-ttconnect-anansi-trust-and-human-escalation-hardening/facts.jsonl	1088	Facts row describes eGovAI evidence but does not name the direct source page to review.	named underlying public source only	extract the underlying official developer/source page	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
RCPP-00035	bulk_named_source_autoresolve	LIMEN-SIGNAL-49C80A296CF08FD0		url_found_near_source_line	source_surface_or_context_only	keep_out_of_reviewed_core_for_now	not_obscure_ai_case_source_surface	not_in_reviewed_core_exact_url	https://1823.gov.hk/en/about-us	20	https://www.1823.gov.hk/en/about-us	https://1823.gov.hk/en/about-us	1823.gov.hk	1823.gov.hk		P1_official_or_regulator_review	public-sector	automated decision			/srv/tyche/gaia/tyche-research-vault/data/global-agent-atlas-v0.1/backups-cycle-284-active-lanes-40-github-copilot-cloud-agent-supply-chain/facts.jsonl	1088	Facts row describes eGovAI evidence but does not name the direct source page to review.	named underlying public source only	extract the underlying official developer/source page	Keep as LIMEN source-surface/context unless a concrete edge-case event is extracted and human-hardened.	Do not add to ObscureAI; current row is source-surface/context rather than a case-level record.	Packet row only; no reviewed-core promotion, ObscureAI addition, incident truth, legal finding, safety finding, compliance finding, prevalence, or ranking claim.
